id	type	heading	synonyms
CHEMBL3430893	Target	Integrin alpha-V/alpha-5	Integrin alpha-V;CD_antigen=CD51;Integrin alpha-V;Integrin alpha-V heavy chain;Integrin alpha-V light chain;ITGAV;Synonyms=MSK8;Vitronectin receptor;Vitronectin receptor subunit alpha;VNRA;VNRA GN  ;Integrin alpha-5;CD49 antigen-like family member E;CD_antigen=CD49e;Fibronectin receptor subunit alpha;FNRA;Integrin alpha-5;Integrin alpha-5 heavy chain;Integrin alpha-5 light chain;Integrin alpha-F;ITGA5;VLA-5
CHEMBL3430894	Target	Integrin alpha-IIb/beta-3	Integrin alpha-IIb;CD_antigen=CD41;GPalpha IIb;GPIIb;Integrin alpha-IIb;Integrin alpha-IIb heavy chain;Integrin alpha-IIb light chain;Itga2b;Platelet membrane glycoprotein IIb;Integrin beta-3;CD_antigen=CD61;GPIIIa;Integrin beta-3;Itgb3;Platelet membrane glycoprotein IIIa
CHEMBL3430895	Target	Integrin alpha-10/Integrin beta-1	Integrin beta-1;CD_antigen=CD29;Fibronectin receptor subunit beta;FNRB;Glycoprotein IIa;GPIIA;Integrin beta-1;ITGB1;MDF2;MSK12;VLA-4 subunit beta;Integrin alpha-10;Integrin alpha-10;ITGA10
CHEMBL3430896	Target	Histone deacetylase 1/2/3/6	Histone deacetylase 1;3.5.1.-;3.5.1.98;HD1;HDAC1;Histone deacetylase 1;Protein deacetylase HDAC1;Protein decrotonylase HDAC1;RPD3L1;Synonyms=RPD3L1;Histone deacetylase 3;3.5.1.-;3.5.1.98;HD3;HDAC3;Histone deacetylase 3;Protein deacetylase HDAC3;Protein deacylase HDAC3;RPD3-2;SMAP45;Histone deacetylase 6;3.5.1.-;3.5.1.98;HD6;HDAC6;Histone deacetylase 6;KIAA0901 ;Tubulin-lysine deacetylase HDAC6;Histone deacetylase 2;3.5.1.-;3.5.1.98;HD2;HDAC2;Histone deacetylase 2;Protein deacylase HDAC2
CHEMBL3430897	Target	Histone deacetylase 1/2/3	Histone deacetylase 1;3.5.1.-;3.5.1.98;HD1;HDAC1;Histone deacetylase 1;Protein deacetylase HDAC1;Protein decrotonylase HDAC1;RPD3L1;Synonyms=RPD3L1;Histone deacetylase 3;3.5.1.-;3.5.1.98;HD3;HDAC3;Histone deacetylase 3;Protein deacetylase HDAC3;Protein deacylase HDAC3;RPD3-2;SMAP45;Histone deacetylase 2;3.5.1.-;3.5.1.98;HD2;HDAC2;Histone deacetylase 2;Protein deacylase HDAC2
CHEMBL3430898	Target	DNA gyrase subunit A/DNA gyrase subunit B	DNA gyrase subunit B;5.6.2.2;DNA gyrase subunit B;gyrB;DNA gyrase subunit A;5.6.2.2;DNA gyrase subunit A;gyrA;Type IIA topoisomerase subunit GyrA
CHEMBL3430899	Target	Gamma-aminobutyric acid receptor subunit alpha-4/beta3/delta	Gamma-aminobutyric acid receptor subunit beta-3;GABA(A) receptor subunit beta-3;GABRB3;Gamma-aminobutyric acid receptor subunit beta-3;Gamma-aminobutyric acid receptor subunit alpha-4;GABA(A) receptor subunit alpha-4;GABRA4;Gamma-aminobutyric acid receptor subunit alpha-4;Gamma-aminobutyric acid receptor subunit delta;GABA(A) receptor subunit delta;GABRD;Gamma-aminobutyric acid receptor subunit delta
CHEMBL3430900	Target	Interferon-induced guanylate-binding protein 1/Serine/threonine-protein kinase pim-1	Serine/threonine-protein kinase pim-1;2.7.11.1;PIM1;Serine/threonine-protein kinase pim-1;Guanylate-binding protein 1;3.6.5.-;GBP1;GBP-1;GTP-binding protein 1;Guanine nucleotide-binding protein 1;Guanylate-binding protein 1;HuGBP-1;Interferon-induced guanylate-binding protein 1
CHEMBL3430901	Target	Voltage-dependent N-type calcium channel subunit alpha-1B/Voltage-dependent calcium channel subunit alpha-2/delta-1/Voltage-dependent L-type calcium channel subunit beta-3	Voltage-dependent calcium channel subunit alpha-2/delta-1;CACNA2D1;CACNL2A;CCHL2A;MHS3;Voltage-dependent calcium channel subunit alpha-2-1;Voltage-dependent calcium channel subunit alpha-2/delta-1;Voltage-dependent calcium channel subunit delta-1;Voltage-gated calcium channel subunit alpha-2/delta-1;Voltage-dependent N-type calcium channel subunit alpha-1B;BIII;Brain calcium channel III;CACH5;CACNA1B;CACNL1A5;Calcium channel, L type, alpha-1 polypeptide isoform 5;Voltage-dependent N-type calcium channel subunit alpha-1B;Voltage-gated calcium channel subunit alpha Cav2.2;Voltage-dependent L-type calcium channel subunit beta-3;CAB3;CACNB3;CACNLB3;Calcium channel voltage-dependent subunit beta 3;Voltage-dependent L-type calcium channel subunit beta-3
CHEMBL3430903	Target	DNA polymerase subunit gamma-1/gamma-2	DNA polymerase subunit gamma-1;2.7.7.7;DNA polymerase subunit gamma-1;MDP1;Mitochondrial DNA polymerase catalytic subunit;POLG;POLG1;POLGA;PolG-alpha;DNA polymerase subunit gamma-2, mitochondrial;DNA polymerase gamma accessory 55 kDa subunit;DNA polymerase subunit gamma-2, mitochondrial;Mitochondrial DNA polymerase accessory subunit;MtPolB;MTPOLB;p55;POLG2;PolG-beta
CHEMBL3430904	Target	Coiled-coil domain-containing protein 6/Tyrosine-protein kinase receptor RET	Proto-oncogene tyrosine-protein kinase receptor Ret;2.7.10.1;Cadherin family member 12;CDHF12;CDHR16;Extracellular cell-membrane anchored RET cadherin 120 kDa fragment;Proto-oncogene c-Ret;Proto-oncogene tyrosine-protein kinase receptor Ret;PTC;RET;RET51;Soluble RET kinase fragment;Synonyms=CDHF12;Coiled-coil domain-containing protein 6;CCDC6;Coiled-coil domain-containing protein 6;D10S170;Papillary thyroid carcinoma-encoded protein;Protein H4;TST1
CHEMBL3430905	Target	Caspase-3/Caspase-7	Caspase-3;3.4.22.56;Apopain;CASP3;CASP-3;Caspase-3;Caspase-3 subunit p12;Caspase-3 subunit p17;CPP32;CPP-32;Cysteine protease CPP32;Protein Yama;SCA-1;SREBP cleavage activity 1;Caspase-7;3.4.22.60;Apoptotic protease Mch-3;CASP7;CASP-7;Caspase-7;Caspase-7 subunit p11;Caspase-7 subunit p20;CMH-1;ICE-LAP3;ICE-like apoptotic protease 3;MCH3
CHEMBL3430907	Target	Aurora kinase B/Inner centromere protein	Aurora kinase B;2.7.11.1;AIK2;AIM1;AIM-1;AIM1 GN  ;AIRK2;ARK2;ARK-2;ARK2 GN  ;AURKB;Aurora 1;Aurora- and IPL1-like midbody-associated protein 1;Aurora/IPL1-related kinase 2;Aurora kinase B;Aurora-related kinase 2;Serine/threonine-protein kinase 12;Serine/threonine-protein kinase 5;Serine/threonine-protein kinase aurora-B;STK1;STK-1;STK12;STK12 GN  ;STK5;Synonyms=AIK2;Inner centromere protein;INCENP;Inner centromere protein
CHEMBL3430909	Target	Transcriptional coactivator YAP1/Transcriptional enhancer factor TEF-1	Transcriptional coactivator YAP1;Protein yorkie homolog;Transcriptional coactivator YAP1;YAP1;YAP65;Yes-associated protein 1;Yes-associated protein YAP65 homolog;Transcriptional enhancer factor TEF-1;NTEF-1;Protein GT-IIC;TCF13;TCF-13;TEAD1;TEAD-1;TEA domain family member 1;TEF1;Transcriptional enhancer factor TEF-1;Transcription factor 13
CHEMBL3430911	Target	Serine/threonine-protein kinase Aurora	Aurora kinase B;2.7.11.1;AIK2;AIM1;AIM-1;AIM1 GN  ;AIRK2;ARK2;ARK-2;ARK2 GN  ;AURKB;Aurora 1;Aurora- and IPL1-like midbody-associated protein 1;Aurora/IPL1-related kinase 2;Aurora kinase B;Aurora-related kinase 2;Serine/threonine-protein kinase 12;Serine/threonine-protein kinase 5;Serine/threonine-protein kinase aurora-B;STK1;STK-1;STK12;STK12 GN  ;STK5;Synonyms=AIK2;Aurora kinase C;2.7.11.1;AIE2;AIK3;AIRK3;ARK3;ARK-3;AURKC;Aurora 3;Aurora/IPL1/Eg2 protein 2;Aurora/IPL1-related kinase 3;Aurora kinase C;Aurora-related kinase 3;Serine/threonine-protein kinase 13;Serine/threonine-protein kinase aurora-C;STK13;Aurora kinase A;2.7.11.1;AIK;AIRK1;ARK1;ARK-1;AURA;AURKA;Aurora 2;Aurora/IPL1-related kinase 1;Aurora kinase A;Aurora-related kinase 1;AYK1;Breast tumor-amplified kinase;BTAK;hARK1;IAK1;Serine/threonine-protein kinase 15;Serine/threonine-protein kinase 6;Serine/threonine-protein kinase aurora-A;STK15;STK15 GN  ;STK6;Synonyms=AIK
CHEMBL3431	Target	Beta-mannosidase	Beta-mannosidase;3.2.1.25;Beta-mannosidase;Lysosomal beta A mannosidase;Manba;Mannanase;Mannase
CHEMBL3431938	Target	Glucose transporter	Glucose transporter;Glucose transporter;LmGT2
CHEMBL3432	Target	Angiotensin-converting enzyme	Angiotensin-converting enzyme;3.4.-.-;Angiotensin-converting enzyme;tACE
CHEMBL3433	Target	Neurokinin 2 receptor	Substance-K receptor;Neurokinin A receptor;NK-2R;NK-2 receptor;SKR;Substance-K receptor;TAC2R;Tachykinin receptor 2;TACR2
CHEMBL3434	Target	Recombinase A	Protein RecA;Protein RecA;recA;recH;Recombinase A;rnmB;Synonyms=lexB;tif;umuB;zab
CHEMBL3435	Target	Alpha-glucosidase	Alpha-glucosidase;3.2.1.20;aglA;Alpha-glucosidase;Maltase
CHEMBL3436	Target	Phenylalanyl-tRNA synthetase alpha chain	Phenylalanine--tRNA ligase alpha subunit;6.1.1.20;Phenylalanine--tRNA ligase alpha subunit;Phenylalanyl-tRNA synthetase alpha subunit;PheRS;pheS
CHEMBL3437	Target	Amine oxidase, copper containing	Membrane primary amine oxidase;1.4.3.21;AOC3;Copper amine oxidase;HPAO;Membrane primary amine oxidase;Semicarbazide-sensitive amine oxidase;SSAO;VAP1;VAP-1;Vascular adhesion protein 1
CHEMBL3438	Target	Protein kinase C zeta	Protein kinase C zeta type;2.7.11.13;nPKC-zeta;PKC2;PRKCZ;Protein kinase C zeta type
CHEMBL3439	Target	Aminopeptidase A	Glutamyl aminopeptidase;3.4.11.7;Aminopeptidase A;AP-A;CD_antigen=CD249;Differentiation antigen gp160;EAP;ENPEP;Glutamyl aminopeptidase
CHEMBL344	Target	Melanin-concentrating hormone receptor 1	Melanin-concentrating hormone receptor 1;GPR24;G-protein coupled receptor 24;MCH1R;MCH-1R;MCHR;MCHR1;MCH-R1;MCHR-1;MCH receptor 1;Melanin-concentrating hormone receptor 1;SLC1;SLC-1;Somatostatin receptor-like protein
CHEMBL3440	Target	Beta-1 adrenergic receptor	Beta-1 adrenergic receptor;Adrb1;Adrb1r;Beta-1 adrenergic receptor;Beta-1 adrenoceptor;Beta-1 adrenoreceptor
CHEMBL3441	Target	Dopamine D3 receptor	D(3) dopamine receptor;D(3) dopamine receptor;Dopamine D3 receptor;Drd3
CHEMBL3442	Target	Glutamate [NMDA] receptor subunit epsilon 2	Glutamate receptor ionotropic, NMDA 2B;GluN2B;Glutamate [NMDA] receptor subunit epsilon-2;Glutamate receptor ionotropic, NMDA 2B;Grin2b;NMDAR2B;N-methyl D-aspartate receptor subtype 2B;NR2B
CHEMBL3444	Target	Malate dehydrogenase mitochondrial	Malate dehydrogenase, mitochondrial;1.1.1.37;Malate dehydrogenase, mitochondrial;MDH2
CHEMBL3445	Target	Glucose-6-phosphate dehydrogenase	Glucose-6-phosphate dehydrogenase;Glucose-6-phosphate dehydrogenase
CHEMBL3446	Target	Serotonin 2a (5-HT2a) receptor	5-hydroxytryptamine receptor 2A;5-HT-2;5-HT-2A;5HTR2A;5-hydroxytryptamine receptor 2A;HTR2A;Serotonin receptor 2A
CHEMBL3448	Target	Mannosidase 2, alpha B1	Alpha-mannosidase;3.2.1.-;Alpha-mannosidase;Man2b1
CHEMBL3449	Target	Corticosteroid binding globulin	Corticosteroid-binding globulin;Cbg;CBG;Corticosteroid-binding globulin;Serpina6;Serpin A6;Transcortin
CHEMBL345	Target	Nucleic Acid	
CHEMBL3451	Target	Glutamate (NMDA) receptor subunit zeta 1	N-methyl-D-aspartate receptor;N-methyl-D-aspartate receptor
CHEMBL3452	Target	Vitamin D receptor	Vitamin D3 receptor;1,25-dihydroxyvitamin D3 receptor;NR1I1;Nuclear receptor subfamily 1 group I member 1;VDR;VDR;Vitamin D3 receptor
CHEMBL3453	Target	Bradykinin B2 receptor	B2 bradykinin receptor;B2 bradykinin receptor;B2R;BDKRB2;BK-2 receptor
CHEMBL3454	Target	Dipeptidyl peptidase I	Dipeptidyl peptidase 1;3.4.14.1;Cathepsin C;Cathepsin J;Ctsc;Dipeptidyl peptidase 1;Dipeptidyl peptidase 1 exclusion domain chain;Dipeptidyl peptidase 1 heavy chain;Dipeptidyl peptidase 1 light chain;Dipeptidyl peptidase I;Dipeptidyl peptidase I exclusion domain chain;Dipeptidyl peptidase I heavy chain;Dipeptidyl peptidase I light chain;Dipeptidyl transferase;DPPI;DPP-I
CHEMBL3455	Target	Anandamide amidohydrolase	Fatty-acid amide hydrolase 1;3.1.1.-;3.5.1.99;Anandamide amidohydrolase 1;Faah;Faah1;Fatty-acid amide hydrolase 1;Fatty acid ester hydrolase;Oleamide hydrolase 1
CHEMBL3456	Target	Progesterone receptor	Progesterone receptor;NR3C3;Nuclear receptor subfamily 3 group C member 3;PGR;Progesterone receptor
CHEMBL3457	Target	Kynurenine 3-monooxygenase	Kynurenine 3-monooxygenase;1.14.13.9;Kmo;Kynurenine 3-hydroxylase;Kynurenine 3-monooxygenase
CHEMBL3459	Target	Serotonin 1b (5-HT1b) receptor	5-hydroxytryptamine receptor 1B;5ht1b;5-HT1B;5-HT-1B;5-hydroxytryptamine receptor 1B;Htr1b;Serotonin receptor 1B
CHEMBL3460	Target	HLA class II histocompatibility antigen DRB3-1	HLA class II histocompatibility antigen, DR beta 3 chain;HLA class II histocompatibility antigen, DR beta 3 chain;HLA-DRB3;MHC class II antigen DRB3
CHEMBL3461	Target	Neuronal acetylcholine receptor protein alpha-10 subunit	Neuronal acetylcholine receptor subunit alpha-10;Chrna10;NACHR alpha-10;Neuronal acetylcholine receptor subunit alpha-10;Nicotinic acetylcholine receptor subunit alpha-10
CHEMBL3463	Target	Human immunodeficiency virus type 2 integrase	Integrase;Integrase;pol
CHEMBL3464	Target	Nitric oxide synthase, inducible	Nitric oxide synthase, inducible;1.14.13.39;Inducible NOS;Inducible NO synthase;iNOS;Inosl;MAC-NOS;Macrophage NOS;Nitric oxide synthase, inducible;Nos2;NOS type II;Peptidyl-cysteine S-nitrosylase NOS2
CHEMBL3465	Target	Sigma opioid receptor	Sigma non-opioid intracellular receptor 1;Oprs1;Sigma1R;Sigma1-receptor;Sigma 1-type opioid receptor;Sigma non-opioid intracellular receptor 1;Sigmar1
CHEMBL3466	Target	Platelet-derived growth factor receptor alpha	Platelet-derived growth factor receptor alpha;2.7.10.1;Alpha platelet-derived growth factor receptor;Alpha-type platelet-derived growth factor receptor;CD140 antigen-like family member A;CD_antigen=CD140a;Pdgfra;PDGF-R-alpha;PDGFR-alpha;Platelet-derived growth factor alpha receptor;Platelet-derived growth factor receptor alpha
CHEMBL3467	Target	P-glycoprotein 1	ATP-dependent translocase ABCB1;7.6.2.1;7.6.2.2;Abcb1;Abcb1b;ATP-binding cassette sub-family B member 1B;ATP-dependent translocase ABCB1;CD_antigen=CD243;Mdr1;Mdr1b;Multidrug resistance protein 1B;P-glycoprotein 1;Pgy1;Pgy1-1;Phospholipid transporter ABCB1;Synonyms=Abcb1
CHEMBL3468	Target	Caspase-7	Caspase-7;3.4.22.60;Apoptotic protease Mch-3;CASP7;CASP-7;Caspase-7;Caspase-7 subunit p11;Caspase-7 subunit p20;CMH-1;ICE-LAP3;ICE-like apoptotic protease 3;MCH3
CHEMBL3471	Target	Human immunodeficiency virus type 1 integrase	Integrase;Integrase;pol
CHEMBL3472	Target	Vesicular glutamate transporter 3	Vesicular glutamate transporter 3;Slc17a8;Solute carrier family 17 member 8;Vesicular glutamate transporter 3;Vglut3;VGluT3
CHEMBL3473	Target	C-C chemokine receptor type 3	C-C chemokine receptor type 3;C-C chemokine receptor type 3;C C CKR3;C-C CKR-3;CC-CKR-3;CCR3;CCR3;CCR-3;CD_antigen=CD193;CKR3;CKR 3;CMKBR3;Eosinophil eotaxin receptor
CHEMBL3474	Target	Phospholipase A2 group IIA	Phospholipase A2, membrane associated;3.1.1.4;GIIC sPLA2;Group IIA phospholipase A2;Non-pancreatic secretory phospholipase A2;NPS-PLA2;Phosphatidylcholine 2-acylhydrolase 2A;Phospholipase A2, membrane associated;PLA2B;PLA2G2A;PLA2L;RASF-A
CHEMBL3475	Target	Plasminogen activator inhibitor-1	Plasminogen activator inhibitor 1;Endothelial plasminogen activator inhibitor;PAI;PAI1;PAI-1;PLANH1;Plasminogen activator inhibitor 1;Serpin E1;SERPINE1
CHEMBL3476	Target	Inhibitor of nuclear factor kappa B kinase alpha subunit	Inhibitor of nuclear factor kappa-B kinase subunit alpha;2.7.11.10;CHUK;Conserved helix-loop-helix ubiquitous kinase;IkappaB kinase;I-kappa-B kinase 1;I-kappa-B kinase alpha;IkBKA;IKK1;IKKA;IKK-A;IKK-alpha;Inhibitor of nuclear factor kappa-B kinase subunit alpha;NFKBIKA;Nuclear factor NF-kappa-B inhibitor kinase alpha;TCF16;TCF-16;Transcription factor 16
CHEMBL3477	Target	Phosphodiesterase 2A	cGMP-dependent 3',5'-cyclic phosphodiesterase;3.1.4.17;cGMP-dependent 3',5'-cyclic phosphodiesterase;cGSPDE;CGS-PDE;Cyclic GMP-stimulated phosphodiesterase;PDE2A
CHEMBL3478	Target	Phosphodiesterase 5A	cGMP-specific 3',5'-cyclic phosphodiesterase;3.1.4.35;CGB-PDE;cGMP-binding cGMP-specific phosphodiesterase;cGMP-specific 3',5'-cyclic phosphodiesterase;PDE5;PDE5A
CHEMBL3479	Target	Phosphodiesterase 6C	Cone cGMP-specific 3',5'-cyclic phosphodiesterase subunit alpha';3.1.4.35;cGMP phosphodiesterase 6C;Cone cGMP-specific 3',5'-cyclic phosphodiesterase subunit alpha';PDE6C;PDEA2;PDE V-C1
CHEMBL3480	Target	Chitin synthase 1	Chitin synthase 1;2.4.1.16;Chitin synthase 1;Chitin-UDP acetyl-glucosaminyl transferase 1;CHS1
CHEMBL3481	Target	Carboxypeptidase A1	Carboxypeptidase A1;3.4.17.1;Carboxypeptidase A1;CPA;CPA1
CHEMBL3482	Target	Beta-galactosidase	Beta-galactosidase;3.2.1.23;Acid beta-galactosidase;Beta-galactosidase;GLB1;Lactase
CHEMBL3484	Target	Beta-galactosidase	Beta-galactosidase;3.2.1.23;Beta-gal;Beta-galactosidase;Lactase;lacZ
CHEMBL3486	Target	Dihydroorotate dehydrogenase	Dihydroorotate dehydrogenase (quinone), mitochondrial;1.3.5.2;dhod;Dihydroorotate dehydrogenase (quinone), mitochondrial
CHEMBL3488	Target	Falcipain 2B	Falcipain 2B;Falcipain 2B;fp2B
CHEMBL3490	Target	11-beta-hydroxysteroid dehydrogenase 2	11-beta-hydroxysteroid dehydrogenase type 2;1.1.1.-;11-beta-HSD2;11-beta-hydroxysteroid dehydrogenase type 2;11-DH2;Corticosteroid 11-beta-dehydrogenase isozyme 2;Hsd11b2;Hsd11k;NAD-dependent 11-beta-hydroxysteroid dehydrogenase
CHEMBL3491	Target	Cytochrome P450 2J2	Cytochrome P450 2J2;1.14.14.-;1.14.14.73;1.14.14.74;5.4.4.7;Albendazole monooxygenase (hydroxylating);Albendazole monooxygenase (sulfoxide-forming);Arachidonic acid epoxygenase;CYP2J2;CYPIIJ2;Cytochrome P450 2J2;Hydroperoxy icosatetraenoate isomerase
CHEMBL3492	Target	Proteasome Macropain subunit	Proteasome subunit beta type-2;Macropain subunit C7-I;Multicatalytic endopeptidase complex subunit C7-I;Proteasome component C7-I;Proteasome subunit beta type-2;PSMB2
CHEMBL3493	Target	Beta-glucosidase	Beta-glucosidase 1;3.2.1.21;Beta-D-glucoside glucohydrolase;Beta-glucosidase 1;Cellobiase;Gentiobiase
CHEMBL3494	Target	Sodium/calcium exchanger 1	Sodium/calcium exchanger 1;Na(+)/Ca(2+)-exchange protein 1;SLC8A1;Sodium/calcium exchanger 1;Solute carrier family 8 member 1
CHEMBL3495	Target	NADP-dependent malic enzyme	NADP-dependent malic enzyme;1.1.1.40;Malic enzyme 1;ME1;NADP-dependent malic enzyme;NADP-ME
CHEMBL3496	Target	S-ribosylhomocysteine lyase	S-ribosylhomocysteine lyase;4.4.1.21;AI-2 synthesis protein;Autoinducer-2 production protein LuxS;luxS;S-ribosylhomocysteine lyase;ygaG 
CHEMBL3497	Target	Casein kinase I homolog 1	Casein kinase I homolog 1;2.7.11.1;Casein kinase I homolog 1;CKI2 ;YCK1
CHEMBL3499	Target	Beta-lactamase class C	Beta-lactamase;3.5.2.6;Beta-lactamase
CHEMBL3500	Target	Glycine receptor alpha-4 chain	Glycine receptor subunit alpha-4;Glra4;Glycine receptor subunit alpha-4
CHEMBL3501	Target	Cholecystokinin A receptor	Cholecystokinin receptor type A;CCK1-R;CCKAR;CCK-AR;CCK-A receptor;Cholecystokinin-1 receptor;Cholecystokinin receptor type A
CHEMBL3502	Target	Glutamate receptor ionotropic, AMPA 1	Glutamate receptor 1;AMPA-selective glutamate receptor 1;GluA1;Glur1;GluR-1;GluR-A;GluR-K1;Glutamate receptor 1;Glutamate receptor ionotropic, AMPA 1;Gria1
CHEMBL3503	Target	Glutamate receptor ionotropic, AMPA 2	Glutamate receptor 2;AMPA-selective glutamate receptor 2;GluA2;Glur2;GluR-2;GluR-B;GluR-K2;Glutamate receptor 2;Glutamate receptor ionotropic, AMPA 2;Gria2
CHEMBL3504	Target	Glutamate receptor ionotropic, AMPA 3	Glutamate receptor 3;AMPA-selective glutamate receptor 3;GluA3;Glur3;GluR-3;GluR-C;GluR-K3;Glutamate receptor 3;Glutamate receptor ionotropic, AMPA 3;Gria3
CHEMBL3505	Target	Glutamate receptor ionotropic, AMPA 4	Glutamate receptor 4;AMPA-selective glutamate receptor 4;GluA4;Glur4;GluR4;GluR-4;GluR-D;Glutamate receptor 4;Glutamate receptor ionotropic, AMPA 4;Gria4
CHEMBL3507	Target	Mineralocorticoid receptor	Mineralocorticoid receptor;Mineralocorticoid receptor;Mlr;Nr3c2;Nuclear receptor subfamily 3 group C member 2
CHEMBL3508	Target	Cholecystokinin B receptor	Gastrin/cholecystokinin type B receptor;CCK2-R;Cckbr;CCK-BR;CCK-B receptor;Cholecystokinin-2 receptor;Gastrin/cholecystokinin type B receptor
CHEMBL3508692	Target	Docosahexaenoic acid omega-hydroxylase CYP4F3	Cytochrome P450 4F3;1.14.14.1;1.14.14.79;1.14.14.94;20-HETE synthase;20-hydroxyeicosatetraenoic acid synthase;CYP4F3;CYPIVF3;Cytochrome P450 4F3;Cytochrome P450-LTB-omega;Docosahexaenoic acid omega-hydroxylase CYP4F3;Leukotriene-B(4) 20-monooxygenase 2;Leukotriene-B(4) omega-hydroxylase 2;LTB4H;Synonyms=LTB4H
CHEMBL3509	Target	Sodium channel protein type IV alpha subunit	Sodium channel protein type 4 subunit alpha;Mu-1;Scn4a;SkM1;Sodium channel protein skeletal muscle subunit alpha;Sodium channel protein type 4 subunit alpha;Sodium channel protein type IV subunit alpha;Voltage-gated sodium channel subunit alpha Nav1.4
CHEMBL3509582	Target	POU domain, class 2, transcription factor 2	POU domain, class 2, transcription factor 2;Lymphoid-restricted immunoglobulin octamer-binding protein NF-A2;Oct-2;OCT2;Octamer-binding protein 2;Octamer-binding transcription factor 2;OTF2;OTF-2;POU2F2;POU domain, class 2, transcription factor 2
CHEMBL3509583	Target	Arylacetamide deacetylase	Arylacetamide deacetylase;3.1.1.3;Aada;Aadac;Arylacetamide deacetylase
CHEMBL3509584	Target	Arylacetamide deacetylase	Arylacetamide deacetylase;3.1.1.3;AADAC;Arylacetamide deacetylase;DAC
CHEMBL3509585	Target	ATP-binding cassette sub-family G member 2	Broad substrate specificity ATP-binding cassette transporter ABCG2;7.6.2.2;Abcg2;ATP-binding cassette sub-family G member 2;Bcrp1;Breast cancer resistance protein 1 homolog;Broad substrate specificity ATP-binding cassette transporter ABCG2;CD_antigen=CD338;Urate exporter
CHEMBL3509586	Target	Arylacetamide deacetylase	Arylacetamide deacetylase;3.1.1.3;Aada;Aadac;Arylacetamide deacetylase
CHEMBL3509587	Target	Cytochrome P450 4F1	Cytochrome P450 4F1;1.14.14.94;Cyp4f1;Cyp4f-1;Cyp4f2;CYPIVF1;Cytochrome P450 4F1;Cytochrome P450-A3;Leukotriene-B4 20-monooxygenase;Synonyms=Cyp4f-1
CHEMBL3509588	Target	Lathosterol oxidase	Lathosterol oxidase;1.14.19.20;C-5 sterol desaturase;Delta(7)-sterol 5-desaturase;Delta(7)-sterol C5(6)-desaturase;Lathosterol 5-desaturase;Lathosterol oxidase;SC5D;SC5DL;Sterol-C5-desaturase
CHEMBL3509589	Target	Cytochrome P450 4F12	Cytochrome P450 4F12;1.14.14.1;CYP4F12;CYPIVF12;Cytochrome P450 4F12
CHEMBL3509590	Target	Solute carrier organic anion transporter family member	Solute carrier organic anion transporter family member;SLCO1A2;Solute carrier organic anion transporter family member
CHEMBL3509592	Target	Diamine acetyltransferase 2	Thialysine N-epsilon-acetyltransferase;2.3.1.-;2.3.1.57;Diamine acetyltransferase 2;SAT2;Spermidine/spermine N(1)-acetyltransferase 2;SSAT2;SSAT-2;Synonyms=SSAT2;Thialysine N-epsilon-acetyltransferase
CHEMBL3509593	Target	Equilibrative nucleoside transporter 4	Equilibrative nucleoside transporter 4;ENT4;Equilibrative nucleoside transporter 4;hENT4;Plasma membrane monoamine transporter;PMAT ;SLC29A4;Solute carrier family 29 member 4
CHEMBL3509594	Target	Nuclear receptor subfamily 1 group I member 3	Nuclear receptor subfamily 1 group I member 3;Car;CAR;Constitutive androstane receptor;Nr1i3;Nuclear receptor subfamily 1 group I member 3
CHEMBL3509595	Target	Solute carrier family 15 member 1	Solute carrier family 15 member 1;Intestinal H(+)/peptide cotransporter;Oligopeptide transporter, small intestine isoform;PEPT1;Peptide transporter 1;SLC15A1;Solute carrier family 15 member 1
CHEMBL3509596	Target	Cytochrome P450 2C13, male-specific	Cytochrome P450 2C13, male-specific;1.14.14.1;Cyp2c13;Cyp2c-13;CYPIIC13;Cytochrome P450 2C13, male-specific;Cytochrome P-450g;Cytochrome P450-G;Cytochrome P450-UT-5
CHEMBL3509597	Target	Cytochrome P450 4F4	Cytochrome P450 4F4;1.14.14.94;Cyp4f4;CYPIVF4;Cytochrome P450 4F4;Leukotriene-B4 20-monooxygenase
CHEMBL3509598	Target	Cytochrome P450 4F5	Cytochrome P450 4F5;1.14.14.1;Cyp4f5;CYPIVF5;Cytochrome P450 4F5
CHEMBL3509599	Target	Cytochrome P450 4F6	Cytochrome P450 4F6;1.14.14.1;Cyp4f6;CYPIVF6;Cytochrome P450 4F6
CHEMBL3509600	Target	Methionine-R-sulfoxide reductase B1	Methionine-R-sulfoxide reductase B1;1.8.4.12;1.8.4.14;Methionine-R-sulfoxide reductase B1;Msrb1;MsrB1;Selenoprotein X;SelX;Sepx1
CHEMBL3509601	Target	POU domain, class 2, transcription factor 1	POU domain, class 2, transcription factor 1;NF-A1;Oct-1;OCT1;Octamer-binding protein 1;Octamer-binding transcription factor 1;OTF1;OTF-1;POU2F1;POU domain, class 2, transcription factor 1
CHEMBL3509602	Target	Cytochrome P450 2A1	Cytochrome P450 2A1;1.14.14.1;Cyp2a1;Cyp2a-1;CYPIIA1;Cytochrome P450 2A1;Cytochrome P450-UT-F;Steroid hormones 7-alpha-hydroxylase;Testosterone 7-alpha-hydroxylase
CHEMBL3509603	Target	Methionine-R-sulfoxide reductase B2, mitochondrial	Methionine-R-sulfoxide reductase B2, mitochondrial;1.8.4.12;1.8.4.14;CBS-1;Methionine-R-sulfoxide reductase B2, mitochondrial;MSRB ;MsrB2;MSRB2
