"chembl_id","pref_name","synonyms"
"CHEMBL2107991","GELATIN SPONGE, ABSORBABLE","Gelatin sponge, absorbable"
"CHEMBL2107992","GOVAFILCON A","Govafilcon a"
"CHEMBL2107993","MACROSALB (99MTC)","Macrosalb (99mtc)"
"CHEMBL2107993","MACROSALB (99MTC)","Technetium (99mtc) labelled macroaggregated human serum albumin injection"
"CHEMBL2107993","MACROSALB (99MTC)","Technetium (99mtc) macrosalb"
"CHEMBL2107994","SILVER PROTEIN, MILD","Mild silver protein"
"CHEMBL2107994","SILVER PROTEIN, MILD","Protargin, mild"
"CHEMBL2107994","SILVER PROTEIN, MILD","Silver protein"
"CHEMBL2107994","SILVER PROTEIN, MILD","Silver protein, mild"
"CHEMBL2107995","SENLIZUMAB","CDP571"
"CHEMBL2107995","SENLIZUMAB","Senlizumab"
"CHEMBL2107996","SILAFOCON A","Silafocon a"
"CHEMBL2107997","SIZOFIRAN","Sizofiran"
"CHEMBL2107997","SIZOFIRAN","Sonifilan"
"CHEMBL2107998","SILICEOUS EARTH, PURIFIED","Siliceous earth, purified"
"CHEMBL2108001","ZINC GELATIN","Zinc gelatin"
"CHEMBL2108002","EPOETIN EPSILON","Epoetin epsilon"
"CHEMBL2108003","SOMATOSALM","Somatosalm"
"CHEMBL2108004","SOMENOPOR","Somenopor"
"CHEMBL2108005","SUGAR, CONFECTIONER'S","Sugar, confectioner's"
"CHEMBL2108006","SOMFASEPOR","P-3232"
"CHEMBL2108006","SOMFASEPOR","P-3895"
"CHEMBL2108006","SOMFASEPOR","Somfasepor"
"CHEMBL2108007","STARCH, RICE","Starch, rice"
"CHEMBL2108008","SODIUM STARCH GLYCOLATE","Sodium starch glycolate"
"CHEMBL2108009","STANNOUS SULFUR COLLOID","MP 7010"
"CHEMBL2108009","STANNOUS SULFUR COLLOID","Stannous sulfur colloid"
"CHEMBL2108010","STARCH GLYCERITE","Starch glycerite"
"CHEMBL2108011","STARCH, PREGELATINIZED","Starch, pregelatinized"
"CHEMBL2108012","WHEAT GERM OIL-SEE DL-ALPHA TOCOPHEROL, UNDER VITAMIN E","Wheat germ oil-see dl-alpha tocopherol, under vitamin e"
"CHEMBL2108013","WILD CHERRY SYRUP","Wild cherry syrup"
"CHEMBL2108014","WITEPSOL","Witepsol"
"CHEMBL2108015","VITAMIN B COMPLEX","Vitamin b complex"
"CHEMBL2108016","WAX, MICROCRYSTALLINE","Wax, microcrystalline"
"CHEMBL2108017","WAX, WHITE","Beeswax, white"
"CHEMBL2108017","WAX, WHITE","Wax, white"
"CHEMBL2108017","WAX, WHITE","White beeswax"
"CHEMBL2108018","ADECATUMUMAB","Adecatumumab"
"CHEMBL2108018","ADECATUMUMAB","MT-201"
"CHEMBL2108019","AMOLIMOGENE BEPIPLASMID","Amolimogene bepiplasmid"
"CHEMBL2108019","AMOLIMOGENE BEPIPLASMID","ZYCI01A"
"CHEMBL2108020","BCG LIVE","Bcg live"
"CHEMBL2108020","BCG LIVE","Bcg vaccine live intradermal (tice)"
"CHEMBL2108021","BESILESOMAB","Besilesomab"
"CHEMBL2108022","CANDELILLA WAX","Candelilla wax"
"CHEMBL2108023","CELLABURATE","Cellaburate"
"CHEMBL2108024","DAPICLERMIN","Dapiclermin"
"CHEMBL2108025","DEPELESTAT","Depelestat"
"CHEMBL2108025","DEPELESTAT","DX-890"
"CHEMBL2108026","DEXTRAN 1","Dextran"
"CHEMBL2108026","DEXTRAN 1","Dextran 1"
"CHEMBL2108027","DULAGLUTIDE","Dulaglutide"
"CHEMBL2108027","DULAGLUTIDE","LY2189265"
"CHEMBL2108027","DULAGLUTIDE","LY-2189265"
"CHEMBL2108028","ENFILCON A","Enfilcon a"
"CHEMBL2108029","ERTUMAXOMAB","Ertumaxomab"
"CHEMBL2108030","EXBIVIRUMAB","Exbivirumab"
"CHEMBL2108031","GALGENPROSTUCEL-L","CG1940"
"CHEMBL2108031","GALGENPROSTUCEL-L","CG-1940"
"CHEMBL2108031","GALGENPROSTUCEL-L","Galgenprostucel-l"
"CHEMBL2108032","GELLAN GUM","Gellan gum"
"CHEMBL2108033","GRAFTSKIN","Graftskin"
"CHEMBL2108034","IBOCTADEKIN","Iboctadekin"
"CHEMBL2108034","IBOCTADEKIN","SB-485232"
"CHEMBL2108035","INCOBOTULINUMTOXINA","Incobotulinumtoxina"
"CHEMBL2108035","INCOBOTULINUMTOXINA","RTI150"
"CHEMBL2108035","INCOBOTULINUMTOXINA","RTI-150"
"CHEMBL2108036","LONTUCIREV","Lontucirev"
"CHEMBL2108037","LOTRAFILCON A","Lotrafilcon a"
"CHEMBL2108038","MATUZUMAB","EMD-72000"
"CHEMBL2108038","MATUZUMAB","Matuzumab"
"CHEMBL2108039","MIGAFOCON A","Migafocon a"
"CHEMBL2108040","MIROCOCEPT","APT 070"
"CHEMBL2108040","MIROCOCEPT","Mirococept"
"CHEMBL2108041","OCRELIZUMAB","2H7"
"CHEMBL2108041","OCRELIZUMAB","Ocrelizumab"
"CHEMBL2108041","OCRELIZUMAB","PR070769"
"CHEMBL2108041","OCRELIZUMAB","PR-070769"
"CHEMBL2108041","OCRELIZUMAB","R-1594"
"CHEMBL2108041","OCRELIZUMAB","RG-1594"
"CHEMBL2108042","PAGIBAXIMAB","A110"
"CHEMBL2108042","PAGIBAXIMAB","BSYX-A110"
"CHEMBL2108042","PAGIBAXIMAB","Pagibaximab"
"CHEMBL2108043","PEFORELIN","Peforelin"
"CHEMBL2108044","POLYISOBUTYLENE","Polyisobutylene"
"CHEMBL2108045","PRITUMUMAB","Pritumumab"
"CHEMBL2108046","REMESTEMCEL-L","JR-0301"
"CHEMBL2108046","REMESTEMCEL-L","Remestemcel"
"CHEMBL2108046","REMESTEMCEL-L","Remestemcel-l"
"CHEMBL2108047","RINFABATE","RHIGFBP-3"
"CHEMBL2108047","RINFABATE","Rinfabate"
"CHEMBL2108048","ROFLUFOCON C","Roflufocon c"
"CHEMBL2108049","ROFLUFOCON E","Roflufocon e"
"CHEMBL2108050","SIFILCON A","Sifilcon a"
"CHEMBL2108051","STAMULUMAB","MYO-029"
"CHEMBL2108051","STAMULUMAB","Stamulumab"
"CHEMBL2108052","STARCH, CORN","Starch, corn"
"CHEMBL2108053","STARCH, TAPIOCA","Starch, tapioca"
"CHEMBL2108054","TADEKINIG ALFA","Tadekinig alfa"
"CHEMBL2108055","TEFIBAZUMAB","INH-H2002"
"CHEMBL2108055","TEFIBAZUMAB","INHH-2002"
"CHEMBL2108055","TEFIBAZUMAB","Tefibazumab"
"CHEMBL2108056","TORAPSEL","Torapsel"
"CHEMBL2108056","TORAPSEL","WAY 164339"
"CHEMBL2108056","TORAPSEL","WAY-164339"
"CHEMBL2108056","TORAPSEL","Yspsl"
"CHEMBL2108056","TORAPSEL","YSPSL"
"CHEMBL2108057","URTOXAZUMAB","TMA-15"
"CHEMBL2108057","URTOXAZUMAB","Urtoxazumab"
"CHEMBL2108058","VANUTIDE CRIDIFICAR","ACC-001"
"CHEMBL2108058","VANUTIDE CRIDIFICAR","Vanutide cridificar"
"CHEMBL2108059","VELAFERMIN","CG-53135-05"
"CHEMBL2108059","VELAFERMIN","CG53135-05"
"CHEMBL2108059","VELAFERMIN","Velafermin"
"CHEMBL2108060","VITESPEN","HSPPC-96"
"CHEMBL2108060","VITESPEN","Vitespen"
"CHEMBL2108061","VOLOCIXIMAB","M200"
"CHEMBL2108061","VOLOCIXIMAB","M-200"
"CHEMBL2108061","VOLOCIXIMAB","Volociximab"
"CHEMBL2108062","YTTRIUM Y 90 TACATUZUMAB","HAFP-31"
"CHEMBL2108062","YTTRIUM Y 90 TACATUZUMAB","Yttrium y 90 tacatuzumab"
"CHEMBL2108063","ZANOLIMUMAB","HuMax-CD4"
"CHEMBL2108063","ZANOLIMUMAB","MDX-016"
"CHEMBL2108063","ZANOLIMUMAB","Zanolimumab"
"CHEMBL2108064","CEPEGINTERFERON ALFA-2B","Algeron"
"CHEMBL2108064","CEPEGINTERFERON ALFA-2B","Cepeginterferon alfa-2b"
"CHEMBL2108065","TABERMINOGENE VADENOVEC","Taberminogene vadenovec"
"CHEMBL2108066","OZOGAMICIN","Ozogamicin"
"CHEMBL2108067","PAFLUFOCON A","Paflufocon a"
"CHEMBL2108068","PAFLUFOCON B","Paflufocon b"
"CHEMBL2108069","PAFLUFOCON C","Paflufocon c"
"CHEMBL2108070","PAFLUFOCON D","Paflufocon d"
"CHEMBL2108071","PAFLUFOCON E","Paflufocon e"
"CHEMBL2108072","PAMITEPLASE","Pamiteplase"
"CHEMBL2108073","PANCREATIN","Pancreatin"
"CHEMBL2108074","PANCRELIPASE","Lipancreatin"
"CHEMBL2108074","PANCRELIPASE","Pancrelipase"
"CHEMBL2108074","PANCRELIPASE","Pancrelipase (amylase;lipase;protease)"
"CHEMBL2108075","PAPAIN","Papain"
"CHEMBL2108076","PARAFFIN","FEMA NO. 3216"
"CHEMBL2108076","PARAFFIN","Paraffin"
"CHEMBL2108077","PARAFFIN, SYNTHETIC","Paraffin, synthetic"
"CHEMBL2108078","PARATHYROID HORMONE","ALX-111"
"CHEMBL2108078","PARATHYROID HORMONE","ALX-1-11"
"CHEMBL2108078","PARATHYROID HORMONE","ALX1-11"
"CHEMBL2108078","PARATHYROID HORMONE","NPSP558"
"CHEMBL2108078","PARATHYROID HORMONE","NPSP-558"
"CHEMBL2108078","PARATHYROID HORMONE","Parathyroid hormone"
"CHEMBL2108079","PAREGORIC","Paregoric"
"CHEMBL2108080","PARNAPARIN SODIUM","OP 21-23"
"CHEMBL2108080","PARNAPARIN SODIUM","OP-2123"
"CHEMBL2108080","PARNAPARIN SODIUM","OP-21-23"
"CHEMBL2108080","PARNAPARIN SODIUM","Parnaparin sodium"
"CHEMBL2108081","TRAFERMIN","CAB-2001"
"CHEMBL2108081","TRAFERMIN","Trafermin"
"CHEMBL2108082","TRAGACANTH","Tragacanth"
"CHEMBL2108083","TRECOVIRSEN SODIUM","Trecovirsen"
"CHEMBL2108083","TRECOVIRSEN SODIUM","Trecovirsen sodium"
"CHEMBL2108084","TREMACAMRA","BIRR004"
"CHEMBL2108084","TREMACAMRA","Tremacamra"
"CHEMBL2108085","SULGLICOTIDE","Sulglicotide"
"CHEMBL2108085","SULGLICOTIDE","Sulglycotide"
"CHEMBL2108086","SULODEXIDE","Sulodexide"
"CHEMBL2108087","SURFILCON A","Surfilcon a"
"CHEMBL2108088","SURFOMER","AOMA"
"CHEMBL2108088","SURFOMER","Surfomer"
"CHEMBL2108089","SURGIBONE","Surgibone"
"CHEMBL2108090","SUSPENSION STRUCTURED VEHICLE","Suspension structured vehicle"
"CHEMBL2108091","SUSPENSION STRUCTURED VEHICLE, SUGAR-FREE","Suspension structured vehicle, sugar-free"
"CHEMBL2108092","SUTURE, ABSORBABLE SURGICAL","Suture, absorbable surgical"
"CHEMBL2108093","SUTURE, NONABSORBABLE SURGICAL","Suture, nonabsorbable surgical"
"CHEMBL2108094","SWERTIA HERB","Swertia herb"
"CHEMBL2108095","SODIUM ANTIMONYLGLUCONATE","Sodium antimonylgluconate"
"CHEMBL2108096","SODIUM GLUCASPALDRATE","Sodium glucaspaldrate"
"CHEMBL2108097","SODIUM POLYPHOSPHATE","Sodium polyphosphate"
"CHEMBL2108098","SOMAGREBOVE","CL 291,894"
"CHEMBL2108098","SOMAGREBOVE","Somagrebove"
"CHEMBL2108099","SOMETRIBOVE","Sometribove"
"CHEMBL2108100","SOYBEAN PHOSPHOLIPIDS","Soybean phospholipids"
"CHEMBL2108101","SPEARMINT","Spearmint"
"CHEMBL2108102","ST. JOHN'S WORT","Hypericum"
"CHEMBL2108102","ST. JOHN'S WORT","Hypericum perforatum"
"CHEMBL2108102","ST. JOHN'S WORT","Hypericum perforatum extract"
"CHEMBL2108102","ST. JOHN'S WORT","Powdered st. john's wort extract"
"CHEMBL2108102","ST. JOHN'S WORT","St. john's wort"
"CHEMBL2108102","ST. JOHN'S WORT","ZE-117"
"CHEMBL2108103","STORAX","Storax"
"CHEMBL2108104","ETHYLCELLULOSE","Ethylcellulose"
"CHEMBL2108105","TISOKINASE","Tisokinase"
"CHEMBL2108106","TOCOPHERSOLAN","Tocofersolan"
"CHEMBL2108106","TOCOPHERSOLAN","Tocophersolan"
"CHEMBL2108106","TOCOPHERSOLAN","TPGS"
"CHEMBL2108106","TOCOPHERSOLAN","TPG-S"
"CHEMBL2108107","TETANUS ANTITOXIN","Tetanus antitoxin"
"CHEMBL2108108","TETRAFILCON A","Tetrafilcon a"
"CHEMBL2108109","THAUMATIN","Thaumatin"
"CHEMBL2108110","THROMBIN","Thrombin"
"CHEMBL2108111","THYMOSTIMULIN","Thymostimulin"
"CHEMBL2108112","SENEGA SYRUP","Senega"
"CHEMBL2108112","SENEGA SYRUP","Senega syrup"
"CHEMBL2108113","SESAME OIL","Sesame oil"
"CHEMBL2108113","SESAME OIL","Sesamum indicum oil"
"CHEMBL2108113","SESAME OIL","Sesamum indicum seed oil"
"CHEMBL2108114","SFERICASE","Sfericase"
"CHEMBL2108115","SILAFILCON A","Silafilcon a"
"CHEMBL2108116","SILODRATE","Magnesium aluminometasilicate"
"CHEMBL2108116","SILODRATE","MP-1051"
"CHEMBL2108116","SILODRATE","Silodrate"
"CHEMBL2108116","SILODRATE","Simaldrate"
"CHEMBL2108117","SITOSTEROLS","Sitosterol"
"CHEMBL2108117","SITOSTEROLS","Sitosterols"
"CHEMBL2108118","TOLU BALSAM","Tolu balsam"
"CHEMBL2108119","PASCOLIZUMAB","ANTI-IL4"
"CHEMBL2108119","PASCOLIZUMAB","Pascolizumab"
"CHEMBL2108119","PASCOLIZUMAB","SB-240683"
"CHEMBL2108120","PEGACARISTIM","Pegacaristim"
"CHEMBL2108121","PELIOMYCIN","Peliomycin"
"CHEMBL2108122","PENTASTARCH","ASL-607"
"CHEMBL2108122","PENTASTARCH","Pentastarch"
"CHEMBL2108123","PERFILCON A","Perfilcon a"
"CHEMBL2108124","RIZOLIPASE","Rizolipase"
"CHEMBL2108125","PROTAMINE HYDROCHLORIDE","Protamine hydrochloride"
"CHEMBL2108126","PSYLLIUM HUSK","Plantago seed psyllium hydrophylic mucilloid"
"CHEMBL2108126","PSYLLIUM HUSK","Psyllium husk"
"CHEMBL2108126","PSYLLIUM HUSK","Psyllium hydrophilic mucilloid"
"CHEMBL2108127","PUMICE","Pumice"
"CHEMBL2108128","PYROXYLIN","Fulmicoton"
"CHEMBL2108128","PYROXYLIN","Guncotton, soluble"
"CHEMBL2108128","PYROXYLIN","Pyroxylin"
"CHEMBL2108129","SARUPLASE","Saruplase"
"CHEMBL2108130","PLANTAGO SEED","Plantago seed"
"CHEMBL2108130","PLANTAGO SEED","Plantain seed"
"CHEMBL2108130","PLANTAGO SEED","Psyllium seed"
"CHEMBL2108131","PLASMINOGEN","Plasminogen"
"CHEMBL2108131","PLASMINOGEN","Profibrinolysin"
"CHEMBL2108132","PLUSONERMIN","Plusonermin"
"CHEMBL2108133","POLIGLUSAM","Poliglusam"
"CHEMBL2108134","POLOXAMER","Poloxamer"
"CHEMBL2108134","POLOXAMER","Poloxamer-188"
"CHEMBL2108135","POLYGELINE","Gelatin solution, special intravenous"
"CHEMBL2108135","POLYGELINE","Polygeline"
"CHEMBL2108136","POLYMACON","Polymacon"
"CHEMBL2108137","POLYVINOX","Polyvinox"
"CHEMBL2108138","POROFOCON A","Porofocon a"
"CHEMBL2108139","POVIDONE","E-1201"
"CHEMBL2108139","POVIDONE","INS-1201"
"CHEMBL2108139","POVIDONE","INS NO.1201"
"CHEMBL2108139","POVIDONE","K30"
"CHEMBL2108139","POVIDONE","K90)"
"CHEMBL2108139","POVIDONE","Polyvidone"
"CHEMBL2108139","POVIDONE","Polyvinylpyrrolidone"
"CHEMBL2108139","POVIDONE","Polyvinylpyrrolidone (k25"
"CHEMBL2108139","POVIDONE","Polyvinylpyrrolidone [k25, k30, k90]"
"CHEMBL2108139","POVIDONE","Povidone"
"CHEMBL2108140","ZEIN","Zein"
"CHEMBL2108141","CYCLOFILCON A","Cyclofilcon a"
"CHEMBL2108142","TECHNETIUM TC 99M TIATIDE","Technetium tc 99m tiatide"
"CHEMBL2108143","TENDAMISTAT","Tendamistat"
"CHEMBL2108144","TENELIXIMAB","BMS-224819"
"CHEMBL2108144","TENELIXIMAB","Teneliximab"
"CHEMBL2108145","NIFUNGIN","18894"
"CHEMBL2108145","NIFUNGIN","Nifungin"
"CHEMBL2108146","METHOCIDIN","Methocidin"
"CHEMBL2108147","STREPTOKINASE","Streptokinase"
"CHEMBL2108148","THROMBOPLASTIN","Thromboplastin"
"CHEMBL2108149","ECOGRAMOSTIM","Ecogramostim"
"CHEMBL2108150","LARD","Lard"
"CHEMBL2108151","NACOLOMAB TAFENATOX","Nacolomab tafenatox"
"CHEMBL2108152","AFOVIRSEN SODIUM","Afovirsen"
"CHEMBL2108152","AFOVIRSEN SODIUM","Afovirsen sodium"
"CHEMBL2108152","AFOVIRSEN SODIUM","I-2105"
"CHEMBL2108152","AFOVIRSEN SODIUM","IP-2105"
"CHEMBL2108152","AFOVIRSEN SODIUM","ISIS-2105"
"CHEMBL2108153","SUCRALOX","Sucralox"
"CHEMBL2108154","SUDISMASE","Sudismase"
"CHEMBL2108155","SULEPAROID SODIUM","Suleparoid sodium"
"CHEMBL2108156","VIRIDOFULVIN","Viridofulvin"
"CHEMBL2108157","VOTUMUMAB","88BV59H21-2V67-66"
"CHEMBL2108157","VOTUMUMAB","Votumumab"
"CHEMBL2108158","WHITE LOTION","White lotion"
"CHEMBL2108159","XYLOFILCON A","Xylofilcon a"
"CHEMBL2108160","SALTS, REHYDRATION","Salts, rehydration"
"CHEMBL2108161","TUBERCULIN","Tuberculin"
"CHEMBL2108161","TUBERCULIN","Tuberculin, old"
"CHEMBL2108161","TUBERCULIN","Tuberculin, purified protein derivative of"
"CHEMBL2108162","TUVIRUMAB","OST-577"
"CHEMBL2108162","TUVIRUMAB","PE1-1"
"CHEMBL2108162","TUVIRUMAB","SDZ OST 577"
"CHEMBL2108162","TUVIRUMAB","Tuvirumab"
"CHEMBL2108163","ULINASTATIN","AER-002"
"CHEMBL2108163","ULINASTATIN","Ulinastatin"
"CHEMBL2108163","ULINASTATIN","Urinastatin"
"CHEMBL2108164","UROGASTRONE","Urogastrone"
"CHEMBL2108165","VALERIAN","4M98M04Z3Z"
"CHEMBL2108165","VALERIAN","7D1DL7VY9S"
"CHEMBL2108165","VALERIAN","FEMA NO. 3099"
"CHEMBL2108165","VALERIAN","FMM0HE453U"
"CHEMBL2108165","VALERIAN","Powdered valerian extract"
"CHEMBL2108165","VALERIAN","Valerian"
"CHEMBL2108165","VALERIAN","Valeriana officinalis"
"CHEMBL2108165","VALERIAN","Valeriana officinalis extract"
"CHEMBL2108165","VALERIAN","Valeriana officinalis rhizome dry extract"
"CHEMBL2108165","VALERIAN","Valeriana officinalis root"
"CHEMBL2108165","VALERIAN","Valeriana officinalis root extract"
"CHEMBL2108165","VALERIAN","Valeriana officinalis root tincture"
"CHEMBL2108165","VALERIAN","Valeriana officinalis root with rhizome"
"CHEMBL2108166","VANILLA","Vanilla"
"CHEMBL2108167","VEPALIMOMAB","Vepalimomab"
"CHEMBL2108168","VIFILCON A","Vifilcon a"
"CHEMBL2108168","VIFILCON A","W 10168"
"CHEMBL2108169","VINAFOCON A","AL-T30"
"CHEMBL2108169","VINAFOCON A","Vinafocon a"
"CHEMBL2108170","AVISCUMINE","Aviscumine"
"CHEMBL2108170","AVISCUMINE","Cy-503"
"CHEMBL2108170","AVISCUMINE","CY-503"
"CHEMBL2108170","AVISCUMINE","Mistletoe lectins aviscumine"
"CHEMBL2108171","ABETIMUS","Abetimus"
"CHEMBL2108172","ACACIA","Acacia"
"CHEMBL2108172","ACACIA","Acacia senegal"
"CHEMBL2108172","ACACIA","Acacia senegal gum"
"CHEMBL2108172","ACACIA","E-414-"
"CHEMBL2108172","ACACIA","FEMA NO. 2001"
"CHEMBL2108172","ACACIA","Gum arabic"
"CHEMBL2108172","ACACIA","INS-414"
"CHEMBL2108172","ACACIA","INS NO.414"
"CHEMBL2108173","ALBUMIN, IODINATED I 131","Albumin, iodinated i 131"
"CHEMBL2108174","ALBUMIN TANNATE","Albumin tannate"
"CHEMBL2108175","ANTIHEMOPHILIC FACTOR","Antihemophilic factor"
"CHEMBL2108175","ANTIHEMOPHILIC FACTOR","Antihemophilic factor, human"
"CHEMBL2108176","CELMOLEUKIN","Celmoleukin"
"CHEMBL2108177","ALUMINUM DICHLOROHYDREX PROPYLENE GLYCOL","Aluminum dichlorohydrex propylene glycol"
"CHEMBL2108178","CARAWAY","Caraway"
"CHEMBL2108179","CARBOXYMETHYLCELLULOSE SODIUM 12","Carboxymethylcellulose sodium 12"
"CHEMBL2108180","ARDENERMIN","Ardenermin"
"CHEMBL2108180","ARDENERMIN","BAFF"
"CHEMBL2108180","ARDENERMIN","BAFF (RECOMBINANT)"
"CHEMBL2108180","ARDENERMIN","BLYS"
"CHEMBL2108180","ARDENERMIN","TALL-1"
"CHEMBL2108180","ARDENERMIN","THANK"
"CHEMBL2108180","ARDENERMIN","TL7"
"CHEMBL2108180","ARDENERMIN","TL-7"
"CHEMBL2108180","ARDENERMIN","TNFSBF13B"
"CHEMBL2108180","ARDENERMIN","TNFSBF-13B"
"CHEMBL2108180","ARDENERMIN","TNFSF20"
"CHEMBL2108180","ARDENERMIN","ZTNF4"
"CHEMBL2108181","CHERRY JUICE","Cherry juice"
"CHEMBL2108181","CHERRY JUICE","Syrupus cerasi"
"CHEMBL2108182","CORTICORELIN","Corticorelin"
"CHEMBL2108182","CORTICORELIN","Corticorelin (human)"
"CHEMBL2108182","CORTICORELIN","NEU-3002"
"CHEMBL2108183","CRILANOMER","Crilanomer"
"CHEMBL2108184","CROFELEMER","Crofelemer"
"CHEMBL2108184","CROFELEMER","NP-303"
"CHEMBL2108184","CROFELEMER","SP-303"
"CHEMBL2108184","CROFELEMER","TRN-002"
"CHEMBL2108185","CORIFOLLITROPIN ALFA","Corifollitropin alfa"
"CHEMBL2108185","CORIFOLLITROPIN ALFA","MK-8962"
"CHEMBL2108185","CORIFOLLITROPIN ALFA","ORG 36286"
"CHEMBL2108185","CORIFOLLITROPIN ALFA","ORG-36286"
"CHEMBL2108185","CORIFOLLITROPIN ALFA","SCH 900962"
"CHEMBL2108185","CORIFOLLITROPIN ALFA","SCH-900962"
"CHEMBL2108187","CLENOLIXIMAB","CE9?4PE"
"CHEMBL2108187","CLENOLIXIMAB","Clenoliximab"
"CHEMBL2108187","CLENOLIXIMAB","IDEC-151"
"CHEMBL2108188","CADEXOMER","Cadexomer"
"CHEMBL2108189","ELDEXOMER","Eldexomer"
"CHEMBL2108190","BLOOD GROUPING SERUMS","Blood grouping serums"
"CHEMBL2108191","CO-DANTHRAMER","Co-danthramer"
"CHEMBL2108191","CO-DANTHRAMER","Strong co-danthramer"
"CHEMBL2108192","DANIPLESTIM","Daniplestim"
"CHEMBL2108192","DANIPLESTIM","SC-55494"
"CHEMBL2108193","EPOETIN GAMMA","Epoetin gamma"
"CHEMBL2108194","ELEUTHERO","Eleuthero"
"CHEMBL2108195","BLOOD CELLS, RED","Blood cells, human red"
"CHEMBL2108195","BLOOD CELLS, RED","Blood cells, red"
"CHEMBL2108195","BLOOD CELLS, RED","Red blood cells"
"CHEMBL2108196","DIMETHICONE 350","Dimethicone 350"
"CHEMBL2108197","DEXTRIN","Dextrin"
"CHEMBL2108198","DEXTRIFERRON","Dextriferron"
"CHEMBL2108199","ERSOFERMIN","Ersofermin"
"CHEMBL2108200","DIMETHICONE","Dimethicone"
"CHEMBL2108200","DIMETHICONE","Dimeticone"
"CHEMBL2108200","DIMETHICONE","Dimeticone "
"CHEMBL2108200","DIMETHICONE","E-900A"
"CHEMBL2108200","DIMETHICONE","INS-900A"
"CHEMBL2108200","DIMETHICONE","INS NO.900A"
"CHEMBL2108200","DIMETHICONE","Polydimethylsiloxane"
"CHEMBL2108201","DEXTRANOMER","Dextranomer"
"CHEMBL2108202","HEFILCON C","Hefilcon c"
"CHEMBL2108203","HACHIMYCIN","Hachimycin"
"CHEMBL2108203","HACHIMYCIN","Trichomycin"
"CHEMBL2108204","HYALOSIDASE","Hyalosidase"
"CHEMBL2108206","INSULIN I 131","Insulin i 131"
"CHEMBL2108207","HEFILCON A","Hefilcon a"
"CHEMBL2108208","LENERCEPT","Lenercept"
"CHEMBL2108208","LENERCEPT","Ro-452081"
"CHEMBL2108208","LENERCEPT","RO 45-2081"
"CHEMBL2108209","LENTINAN","LC 33"
"CHEMBL2108209","LENTINAN","LC-33"
"CHEMBL2108209","LENTINAN","Lentinan"
"CHEMBL2108210","LAVENDER OIL","FEMA NO. 2622"
"CHEMBL2108210","LAVENDER OIL","Lavandula angustifolia oil"
"CHEMBL2108210","LAVENDER OIL","Lavender oil"
"CHEMBL2108211","INSULIN, GLOBIN ZINC","Globin zinc insulin injection"
"CHEMBL2108211","INSULIN, GLOBIN ZINC","Insulin, globin zinc"
"CHEMBL2108212","ACTAPLANIN","A-4696"
"CHEMBL2108212","ACTAPLANIN","Actaplanin"
"CHEMBL2108213","ADEKALANT","Adekalant"
"CHEMBL2108214","AGALSIDASE ALFA","Agalsidase alfa"
"CHEMBL2108214","AGALSIDASE ALFA","Agalsidase alfa (genetical recombination)"
"CHEMBL2108214","AGALSIDASE ALFA","DRX005B"
"CHEMBL2108214","AGALSIDASE ALFA","DRX-005B"
"CHEMBL2108214","AGALSIDASE ALFA","EC 3.2.1.22"
"CHEMBL2108215","AGAR","Agar"
"CHEMBL2108215","AGAR","B1033"
"CHEMBL2108215","AGAR","E-406"
"CHEMBL2108215","AGAR","FEMA NO. 2012"
"CHEMBL2108215","AGAR","INS-406"
"CHEMBL2108215","AGAR","INS NO.406"
"CHEMBL2108216","ALAMECIN","Alamecin"
"CHEMBL2108218","ALEXOMYCIN","Alexomycin"
"CHEMBL2108218","ALEXOMYCIN","U-82127"
"CHEMBL2108219","ALMAGODRATE","Almagodrate"
"CHEMBL2108220","ALMOND OIL","Almond oil"
"CHEMBL2108221","ALOE","Aloe"
"CHEMBL2108221","ALOE","B2348"
"CHEMBL2108222","ALOXIPRIN","Aloxiprin"
"CHEMBL2108223","AVICATONIN","Avicatonin"
"CHEMBL2108224","AVOPARCIN","Avoparcin"
"CHEMBL2108224","AVOPARCIN","CL 81,587"
"CHEMBL2108225","AZALOMYCIN","Azalomycin"
"CHEMBL2108226","BALAFILCON A","Balafilcon a"
"CHEMBL2108227","BANDAGE, GAUZE","Bandage, gauze"
"CHEMBL2108228","BECTUMOMAB","Bectumomab"
"CHEMBL2108228","BECTUMOMAB","IMMU-LL2"
"CHEMBL2108228","BECTUMOMAB","Technetium tc 99m bectumomab"
"CHEMBL2108229","ABAFILCON A","Abafilcon a"
"CHEMBL2108230","ABRINEURIN","Abrineurin"
"CHEMBL2108230","ABRINEURIN","Brineurin"
"CHEMBL2108231","ETAFILCON A","Etafilcon a"
"CHEMBL2108232","COAL TAR","Coal tar"
"CHEMBL2108232","COAL TAR","Coal tar, prepared"
"CHEMBL2108232","COAL TAR","Coal tar solution"
"CHEMBL2108233","COCOA","Cocoa"
"CHEMBL2108234","COD LIVER OIL","Cod liver oil"
"CHEMBL2108236","CAPSICUM","B1353"
"CHEMBL2108236","CAPSICUM","B1666"
"CHEMBL2108236","CAPSICUM","B2636"
"CHEMBL2108236","CAPSICUM","Capsicum"
"CHEMBL2108236","CAPSICUM","Capsicum annuum"
"CHEMBL2108236","CAPSICUM","Capsicum annuum fruit"
"CHEMBL2108236","CAPSICUM","Capsicum annuum fruit extract"
"CHEMBL2108236","CAPSICUM","Capsicum annuum fruit liquid extract"
