id	type	heading	synonyms
CHEMBL3989564	Drug	Tobramycin sulfate	Gernebcin;Nebicina;Obracin;Tobra;Tobradistin;Tobramycin sulfate;Tobramycin sulfate;Tobramycin sulfate;Tobramycin sulfate (2:5);Tobramycin sulphate
CHEMBL3989565	Drug	Piquindone hydrochloride	Piquindone hcl;Piquindone hydrochloride;Piquindone hydrochloride;RO 22-1319/003;RO-22-1319/003
CHEMBL3989566	Drug	Metoprolol fumarate	CGP 2175C;CGP-2175C;Metoprolol fumarate;Metoprolol fumarate;Metoprolol fumarate;Metoprolol fumarate;Metoprolol fumarate
CHEMBL3989567	Drug	Oxacillin sodium	Anhydrous oxacillin sodium;Bristopen;Cryptocillin;Micropenin;NSC-527712;NSC-757253;Oxacillin sodium;Oxacillin sodium;Oxacillin sodium;Oxacillin sodium;Oxacillin sodium;Oxacillin sodium anhydrous;Oxacillin sodium monohydrate;Oxacillin sodium salt monohydrate;P-12;Penicillin p-12;Penstapho;SO 16,423;Sodium oxacillin;SQ 16,423;SQ-16423;Stapenor
CHEMBL3989568	Drug	Oxytetracycline calcium	Calcium dioxytetracycline;Oxytetracycline calcium;Oxytetracycline calcium;Oxytetracycline hemicalcium
CHEMBL3989569	Drug	Ibandronate sodium	BM-21.0955;BM-210955;BM 21.0955 NA H20;Ibandronate monosodium monohydrate;Ibandronate sodium;Ibandronate sodium;Ibandronate sodium;Ibandronate sodium;Ibandronate sodium;Ibandronate sodium hydrate;Ibandronate sodium hydrate;Ibandronate sodium monohydrate;Ibandronic acid sodium salt;Ibandronic acid sodium salt monohydrate;Ibandronic sodium monohydrate;NSC-759815;Sodium ibandronate monohydrate
CHEMBL3989570	Drug	Hyoscyamine sulfate	Egacene;Egazil duretter;Hyoscyamine sulfate;Hyoscyamine sulfate dihydrate;Hyoscyamine sulfate dihydrate
CHEMBL3989571	Drug	Spectinomycin hydrochloride	M-141;NSC-248616;NSC-757319;Spectinomycin dihydrochloride;Spectinomycin dihydrochloride pentahydrate;Spectinomycin dihydrochloride pentahydrate;Spectinomycin hcl;Spectinomycin hcl pentahydrate;Spectinomycin hydrochloride;Spectinomycin hydrochloride;Spectinomycin hydrochloride;Spectinomycin hydrochloride;Spectinomycin hydrochloride;Spectinomycin hydrochloride hydrate;Spectinomycin hydrochloride pentahydrate;Spectinomycin hydrochloride pentahydrate;Spectinomycini hydrochloridum;U-18,409AE;U-18409AE
CHEMBL3989572	Drug	Coumermycin sodium	Coumermycin sodium;Coumermycin sodium;RO 5-4645/010;RO-5-4645/010;Sodium coumermycin a1
CHEMBL3989573	Drug	Cotinine fumarate	Cotinine fumarate;Cotinine fumarate;Cotinine fumarate
CHEMBL3989574	Drug	Cismadinone	Cismadinona;Cismadinone
CHEMBL3989575	Drug	Clodazon hydrochloride	A W-14'2446;AW-14'2446;AW-142446;Clodazon hcl;Clodazon hydrochloride;Clodazon hydrochloride;HUF-2446
CHEMBL3989576	Drug	Clorprenaline hydrochloride	20025;Broncon;Clopinerin;Clorprenaline hcl;Clorprenaline hydrochloride;Clorprenaline hydrochloride;Clorprenaline hydrochloride monohydrate;Conselt;Fusca;Kalutein;NSC-334693;Pentadoll;Restanolon
CHEMBL3989577	Drug	Enolicam sodium	CGS 5391B (ANHYDROUS);Enolicam sodium;Enolicam sodium
CHEMBL3989578	Drug	Englitazone sodium	CP-72,467-2;CP-72467-2;Englitazone sodium;Englitazone sodium
CHEMBL3989579	Drug	Caproxamine	Caproxamina;Caproxamine;DU-22550 FREE BASE
CHEMBL3989580	Drug	Fentonium bromide	Bromure de fentonium;Bromuro de fentonio;FA 402;FA-402;Fentonium bromide;Ulcesium;Z 326;Z-326
CHEMBL3989581	Drug	Dopexamine hydrochloride	Dopexamine dihydrochloride;Dopexamine dihydrochloride;Dopexamine hcl;Dopexamine hydrochloride;Dopexamine hydrochloride;Dopexamine hydrochloride;FPL 60278AR;FPL-60278AR
CHEMBL3989582	Drug	Fenoctimine sulfate	Fenoctimine sulfate;Fenoctimine sulfate;Fenoctimine sulfate hemihydrate;Fenoctimine sulphate;MCN-4097-12-98
CHEMBL3989583	Drug	Dorastine hydrochloride	Dorastine hcl;Dorastine hydrochloride;Dorastine hydrochloride;RO 5-9110/1;RO-5-9110/1
CHEMBL3989584	Drug	Idralfidine	Idralfidina;Idralfidine
CHEMBL3989585	Drug	Hydromorphone sulfate	Hydromorphone sulfate
CHEMBL3989586	Drug	Iocanlidic acid i 123	Acide iocanlidique (123i);Acido iocanlidico (123i);Iocanlidic acid (123i);Iocanlidic acid i 123;Iocanlidic acid i 123
CHEMBL3989587	Drug	Ledoxantrone trihydrochloride	CI-958;Ledoxantrone trihydrochloride;Ledoxantrone trihydrochloride;Sedoxantrone trihydrochloride
CHEMBL3989588	Drug	Impromidine hydrochloride	Impromidine hcl;Impromidine hydrochloride;Impromidine hydrochloride;SK&F 92676-A3;SK&F-92676-A3;SK&F 92676-A(SUB 3)
CHEMBL3989589	Drug	Levalbuterol sulfate	Levalbuterol sulfate;Levalbuterol sulfate;Levalbuterol sulphate;Levosalbutamol sulfate
CHEMBL3989590	Drug	Lavoltidine succinate	AH 23844A;AH-23844A;AH 23844 HEMISUCCINATE;AH-23844 HEMISUCCINATE;AH 23844 [LAVOLTIDINE];Lavoltidine succinate;Lavoltidine succinate;Loxotidine;Loxotidine succinate;Loxtidine
CHEMBL3989591	Drug	Doxpicomine hydrochloride	Doxpicodin hydrochloride;Doxpicomine hcl;Doxpicomine hydrochloride;Doxpicomine hydrochloride;LY 108380;LY-108380;NSC-332377
CHEMBL3989592	Drug	Iprocinodine hydrochloride	CL 205925;CL-205925;Iprocinodine hydrochloride;Iprocinodine hydrochloride
CHEMBL3989593	Drug	Fertirelin acetate	Conceral;Fertirelin acetate;Fertirelin acetate;Ovalyse;TAP 031 ACETATE;TAP-031 ACETATE;TAP 031 (AS THE BASE);U-69689E
CHEMBL3989594	Drug	Eprinomectin	Eprinex;Eprinomectin;Eprinomectin;Eprinomectina;Eprinomectin b1a;Eprinomectin component of b1a;Eprinomectine;MK 397;MK-397
CHEMBL3989595	Drug	Bietaserpine	Bietaserpina;Bietaserpine;Bietaserpine;DL 152;DL-152 FREE BASE;NSC-369865;S-1210
CHEMBL3989596	Drug	Leurubicin	Leurubicin;Leurubicina;Leurubicine
CHEMBL3989597	Drug	Menabitan hydrochloride	Menabitan hcl;Menabitan hydrochloride;Menabitan hydrochloride;SP-204
CHEMBL3989598	Drug	Lucimycin	ANTIBIOTIC FI-1163;Etruscomicina;Etruscomycin;FI-1163;Leucensomycin;Lucensomycin;Lucimicina;Lucimycin;Lucimycine;NSC-143257
CHEMBL3989599	Drug	Mirosamicin	14-hydroxymycinamicin i;Mirosamicin;Mirosamicina;Mirosamicine
CHEMBL3989600	Drug	Phytate sodium	Fytate sodium;Phytate sodium;Phytate sodium;Phytic acid sodium salt;Phytic acid sodium salt;Sodium fytate;Sodium fytate (9:1);Sodium phytate;SQ 9343;SQ-9343
CHEMBL3989601	Drug	Losigamone	Losigamona;Losigamone
CHEMBL3989602	Drug	Neomycin undecylenate	Neodecyllin;Neomycin, 10-undecenoate (salt);Neomycin undecylate;Neomycin undecylenate;Neomycin undecylenate
CHEMBL3989603	Drug	Fozivudine tidoxil	BM 21.1290;BM-21.1290;BM-211290;Fozivudina tidoxilo;Fozivudine tidoxil;HDP 990002;HDP-990002;HDP990002
CHEMBL3989604	Drug	Ramoplanin a'1	Antibiotic a 16686a'1;Ramoplanin a'1
CHEMBL3989605	Drug	Ramoplanin a2 (main component)	Ramoplanin a2 (main component) component of ramoplanin a2 (main )
CHEMBL3989606	Drug	Ramoplanin a3	ANTIBIOTIC A-16686A3;Ramoplanin a3
CHEMBL3989607	Drug	Droxinavir hydrochloride	Droxinavir hcl;Droxinavir hydrochloride;Droxinavir hydrochloride;SC-55389A
CHEMBL3989608	Drug	Zabicipril	Zabicipril
CHEMBL3989609	Drug	Zalospirone hydrochloride	WY-47846-HCL;WY-47846HCL;Zalospirone hcl;Zalospirone hydrochloride;Zalospirone hydrochloride
CHEMBL3989610	Drug	Guanacline sulfate	B -1464;B 1464;B-1464;Guanacline sulfate;Guanacline sulfate;Guanacline sulphate
CHEMBL3989611	Drug	Piperamide maleate	CL 54131;CL-54131;Piperamide maleate;Piperamide maleate
CHEMBL3989612	Drug	Clentiazem maleate	Clentiazem maleate;Clentiazem maleate;TA-3090
CHEMBL3989613	Drug	Clothixamide maleate	Clothixamide maleate;Clothixamide maleate;NSC-78714;P-4385 B;P-4385B
CHEMBL3989614	Drug	Deprostil	AY 22,469;AY-22469;Deprostil;Deprostil;Deprostilo
CHEMBL3989615	Drug	Benfosformin	Benfosformin;Benfosformina;Benfosformine;JAV 852;JAV-852
CHEMBL3989616	Drug	Lydimycin	Lidimicina;Lidimycin;Lidimycine;Lydimycin;Lydimycin;NSC-127473;U-15,965;U-15965
CHEMBL3989617	Drug	Moxadolen	Moxadolen;Moxadolene;Moxadoleno
CHEMBL3989618	Drug	Glucosamine sulfate potassium chloride	Glucosamine sulfate potassium chloride;Glucosamine sulfate potassium chloride
CHEMBL3989619	Drug	Guanoxyfen sulfate	CI-515;CN-34,799-5A;CN-34799-5A;EA-166;Guanoxyfen sulfate;Guanoxyfen sulfate;Guanoxyfen sulphate;HP 1598;NSC-172118
CHEMBL3989620	Drug	Benzmalecene	Benzmalecene;Benzmaleceno
CHEMBL3989621	Drug	Azacosterol hydrochloride	Azacosterol dihydrochloride;Azacosterol dihydrochloride;Azacosterol hcl;Azacosterol hydrochloride;Azacosterol hydrochloride;Diazacholesterol dihydrochloride;SC-12937
CHEMBL3989622	Drug	Diisobutylaminobenzoyloxypropyl theophylline	D09806;Diisobutylaminobenzoyloxypropyl theophylline;J23.302A;TH-24
CHEMBL3989623	Drug	Lofentanil oxalate	Lofentanil oxalate;Lofentanil oxalate;R 34,995;R-34995
CHEMBL3989624	Drug	Gentisic acid ethanolamide	Gentisic acid ethanolamide
CHEMBL3989625	Drug	Moxnidazole	Moxnidazol;Moxnidazole;Moxnidazole;SH 240;SH-240
CHEMBL3989626	Drug	Glaucarubin	Glaucarubin;NSC-14975
CHEMBL3989627	Drug	Magnesium phosphate	Magnesium phosphate;Magnesium phosphate pentahydrate
CHEMBL3989628	Drug	Mexrenoate potassium	Mexrenoate potassique;Mexrenoate potassium;Mexrenoate potassium;Mexrenoate potassium anhydrous;Mexrenoate potassium, anhydrous;Mexrenoato de potasio;SC-26714
CHEMBL3989629	Drug	Rizatriptan sulfate	MK-A462;Rizatriptan sulfate;Rizatriptan sulfate;Rizatriptan sulfate hydrate;Rizatriptan sulphate
CHEMBL3989630	Drug	Ralitoline	CI-946;Ralitolina;Ralitoline;Ralitoline
CHEMBL3989631	Drug	Quindecamine acetate	Quindecamine acetate;Quindecamine acetate;RMI 8090DJ;RMI-8090DJ
CHEMBL3989632	Drug	Oxmetidine hydrochloride	Oxmetidine hcl;Oxmetidine hydrochloride;Oxmetidine hydrochloride;SK&F 92994-A2;SK&F-92994-A2;SKF-92994-A2;SK&F 92994-A(SUB 2)
CHEMBL3989633	Drug	Peplomycin sulfate	NK-631;NSC-276382;Pepleo;Pepleomycin;Peplomycin sulfate;Peplomycin sulfate;Peplomycin sulfate salt
CHEMBL3989634	Drug	Pentizidone sodium	Pentizidone sodium;Pentizidone sodium;Pentizidone sodium hemihydrate
CHEMBL3989635	Drug	Temurtide	RS-37449;Temurtida;Temurtide;Temurtide;Temurtide
CHEMBL3989636	Drug	Phenacaine hydrochloride	NSC-9293;Phenacaine hcl;Phenacaine hydrochloride;Phenacaine hydrochloride;Phenacaine hydrochloride monohydrate
CHEMBL3989637	Drug	Tabilautide	Tabilautida;Tabilautide
CHEMBL3989638	Drug	Oxetorone fumarate	L-6257;Oxetorone fumarate;Oxetorone fumarate
CHEMBL3989639	Drug	Rofleponide	Rofleponida;Rofleponide
CHEMBL3989640	Drug	Magnesium gluconate	E-580(magnesium gluconate);Ins-580(magnesium gluconate);Ins no.580(magnesium gluconate);Magnesium (as gluconate);Magnesium gluconate;Magnesium gluconate,dihydrate;Magnesium gluconicum
CHEMBL3989641	Drug	Metoquizine	42406;Metoquizina;Metoquizine;Metoquizine
CHEMBL3989642	Drug	Saccharin calcium	Calcium o-benzolsulfimide hydrate;Calcium saccharin;Calcium saccharin hydrate;Calcium saccharin hydrous;E-954(II);Hydrated saccharin calcium;INS-954(II);INS NO.954(II);Saccharin calcium;Saccharin calcium;Saccharin calcium hydrate
CHEMBL3989643	Drug	Oxamarin hydrochloride	M.G. 652;MG-652;Oxamarin dihydrochloride;Oxamarin dihydrochloride;Oxamarin hcl;Oxamarin hydrochloride;Oxamarin hydrochloride
CHEMBL3989644	Drug	Mesuprine hydrochloride	Mesuprine hydrochloride;Mesuprine hydrochloride;MJ 1987;MJ-1987;NSC-284706
CHEMBL3989645	Drug	Taziprinone	Taziprinona;Taziprinone
CHEMBL3989646	Drug	Pirbuterol hydrochloride	Broncocor;CP-24,314-1;CP-24314-1;Exirel;NSC-355078;Pirbuterol dihydrochloride;Pirbuterol dihydrochloride;Pirbuterol hydrochloride;Pirbuterol hydrochloride;Pirbuterol hydrochloride;Pyrbuterol hydrochloride
CHEMBL3989647	Drug	Ticarcillin monosodium	Ticarcillin monosodium;Ticarcillin monosodium monohydrate
CHEMBL3989648	Drug	Salcolex	Salcolex;Salcolex
CHEMBL3989649	Drug	Teloxantrone hydrochloride	DUP 937;DUP-937;Moxantrazole;NSC-355644;Teloxantrone hydrochloride;Teloxantrone hydrochloride
CHEMBL3989650	Drug	Sulbactam benzathine	CP-45,899-99;CP-45899-99;Sulbactam benzathine;Sulbactam benzathine
CHEMBL3989651	Drug	Vidarabine sodium phosphate	CL-808 SODIUM;NSC-259272;Vidarabine sodium phosphate;Vidarabine sodium phosphate
CHEMBL3989652	Drug	Veradoline hydrochloride	PR-870-714A;Veradoline hcl;Veradoline hydrochloride;Veradoline hydrochloride
CHEMBL3989653	Drug	Xorphanol mesylate	TR-5379M;Xorphanol mesilate;Xorphanol mesylate;Xorphanol mesylate
CHEMBL3989654	Drug	Verilopam hydrochloride	PR-0818-156A;Verilopam dihydrochloride;Verilopam hcl;Verilopam hydrochloride;Verilopam hydrochloride
CHEMBL3989655	Drug	Zoledronate trisodium	CGP 42446B;CGP-42446B;Zoledronate trisodium;Zoledronate trisodium;Zoledronic acid trisodium salt hydrate
CHEMBL3989656	Drug	Sulfabromomethazine sodium	Sulfabrom;Sulfabromomethazine sodium;Sulfabromomethazine sodium;Sulfabromomethazine sodium salt monohydrate;Sulfabromomethiazine sodium
CHEMBL3989657	Drug	Sparfosate sodium	CI-882;Sparfosate sodium;Sparfosate sodium
CHEMBL3989658	Drug	Pradefovir mesylate	Mb06866;Pradefovir mesilate;Pradefovir mesylate;Pradefovir mesylate
CHEMBL3989660	Drug	Gestadienol	Gestadienol
CHEMBL3989661	Drug	Flutomidate	Flutomidate;Flutomidato
CHEMBL3989662	Drug	Levometiomeprazine	Levometiomeprazina;Levometiomeprazine;Methiomeprazine, (-)-;Phenaceda
CHEMBL3989663	Drug	Hydrocortisone hemisuccinate	Cortisol 21-(hydrogen succinate);Cortisol succinate;Hydrocortisone hemisuccinate;Hydrocortisone hemisuccinate;Hydrocortisone hydrogen succinate;Hydrocortisone succinate;Hydrocortisone succinate;Hydroxycortisone succinate;NSC-757049
CHEMBL3989664	Drug	Napsagatran	Napsagatran;Napsagatran;Napsagatran;RO-46-6240;RO 46-6240/010;RO-46-6240/010;RO-466240010
CHEMBL3989665	Drug	Alafosfalin	Alafosfalin;Alafosfalina;Alafosfaline;Alaphosphin;RO-3-7008
CHEMBL3989666	Drug	Seprilose	GW-80126;GW80126;Seprilosa;Seprilose;Seprilose
CHEMBL3989667	Drug	Sulfamethoxypyridazine acetyl	Acesulfamethoxypyridazine;Acetyl sulfamethoxypyridazine;N-acetyl-sulphamethoxypyridazine;Sulfamethoxypyridazine acetyl
CHEMBL3989668	Drug	Spiclamine	Espiclamina;Spiclamine
CHEMBL3989669	Drug	Suxemerid sulfate	Suxemerid sulfate;Suxemerid sulfate;Suxemerid sulphate;W 2180;W-2180
CHEMBL3989670	Drug	Sibopirdine	DUP 921;DUP-921;DUP921;Sibopirdina;Sibopirdine;Sibopirdine;Sibopirdine monohydrate
CHEMBL3989671	Drug	Valperinol	GA 30-905;GA-30905;Valperinol
CHEMBL3989672	Drug	Triamcinolone acetonide sodium phosphate	Aristosol;CL 106359;CL-106359;CL-1965;CL 61965;CL-61965;Triamcinolone acetonide 21-disodium phosphate;Triamcinolone acetonide sodium phosphate;Triamcinolone acetonide sodium phosphate
CHEMBL3989673	Drug	Traxoprodil mesylate	CP-101,606-27;CP-101606-27;Traxoprodil mesilate hydrate;Traxoprodil mesilate trihydrate;Traxoprodil mesylate;Traxoprodil mesylate;Traxoprodil mesylate trihydrate
CHEMBL3989674	Drug	Adrenochrome monoaminoguanidine mesilate	Adchnon s;Adrenochrome guanylhydrazone mesilate;Adrenochrome monoaminoguanidine mesilate;S-adchnon;S-adchnone
CHEMBL3989675	Drug	Troxolamide	Pyrroxamide;Troxolamida;Troxolamide
CHEMBL3989676	Drug	Oxyphenbutazone	NSC-757261;Oxifenbutazona;Oxyphenbutazone;Oxyphenbutazone;Oxyphenbutazone;Oxyphenbutazone;Oxyphenbutazone;Oxyphenbutazone hydrate;Oxyphenbutazone monohydrate;Oxyphenbutazone monohydrate;Phlogase;Phlogistol;Phlogont
CHEMBL3989677	Drug	Hydrocodone bitartrate	CEP-33237;Dihydrocodeinone bitartrate;Hycodan;Hydrocodone bitartrate;Hydrocodone bitartrate;Hydrocodone bitartrate;Hydrocodone bitartrate;Hydrocodone bitartrate cii;Hydrocodone bitartrate hemipentahydrate;Hydrocodone tartrate;Vantrela;Zohydro
CHEMBL3989678	Drug	Piperazine citrate	Piperazine citrate
CHEMBL3989679	Drug	Atocalcitol	Atocalcitol
CHEMBL3989680	Drug	Axomadol	Axomadol;Axomadol;Axomadol;BN110 BASE;BN-110 FREE BASE;BN110 FREE BASE;En3324;GRT0151Y;GRT151 Base;GRT-151 FREE BASE;GRT151 FREE BASE
CHEMBL3989681	Drug	Barixibat	Barixibat
CHEMBL3989682	Drug	Becampanel	AMP-397;AMP397;Becampanel;Becampanel
CHEMBL3989683	Drug	Doranidazole	Doranidazol;Doranidazole;PR-350;RP-343
CHEMBL3989684	Drug	Ecalcidene	Ecalcidene;Ecalcidene;Ecalcideno
CHEMBL3989685	Drug	Edonentan	BMS-207940-02;Edonentan;Edonentan
CHEMBL3989686	Drug	Iferanserin	Iferanserin;Iferanserin;Iferanserina;Iferanserine;S-mpec;Ven-309
CHEMBL3989687	Drug	Isalmadol	Isalmadol
CHEMBL3989688	Drug	Omocianine	Omocianina;Omocianine
CHEMBL3989689	Drug	Squalamine lactate	MSI-1256F;Squalamine lactate;Squalamine lactate;Squalamine lactate hydrate
CHEMBL3989690	Drug	Tesofensine	NS 2330;NS-2330;Ns2330;Tesofensina;Tesofensine;Tesofensine;Tesofensine
CHEMBL3989691	Drug	Eltrombopag olamine	Eltrombopag (as olamine);Eltrombopag compd with 2-aminoethanol (1:2);Eltrombopag olamine;Eltrombopag olamine;Eltrombopag olamine;Eltrombopag olamine;Eltrombopag olamine;SB-497115-GR
CHEMBL3989693	Drug	Levalbuterol tartrate	Levalbuterol tartrate;Levalbuterol tartrate;Levalbuterol tartrate;Levosalbutamol tartrate
CHEMBL3989694	Drug	Olanzapine pamoate	Olanzapine (as embonate);Olanzapine embonate;Olanzapine embonate;Olanzapine pamoate;Olanzapine pamoate;Olanzapine pamoate;Olanzapine pamoate;Olanzapine pamoate anhydrous;Olanzapine pamoate monohydrate;Zypadhera
CHEMBL3989695	Drug	Regadenoson	CVT-3146;Rapiscan;Regadenoson;Regadenoson;Regadenoson;Regadenoson;Regadenoson;Regadenoson;Regadenoson;Regadenoson hydrate;Regadenoson hydrate;Regadenoson monohydrate;Regadenoson monohydrate
CHEMBL3989696	Drug	Ramoplanin	A-16686;A-16686A;ANTIBIOTIC A-16686;MDL 62,198;MDL-62198;NSC-760084;Ramoplanin;Ramoplanin;Ramoplanina;Ramoplanine
CHEMBL3989697	Drug	Riboflavin 5'-phosphate sodium	E-101(ii);Flavin mononucleotide dihydrate;Ins-101(ii);Ins no.101(ii);NSC-759230;Phosphated riboflavin;Photrexa viscous;Riboflavin 5'-phosphate sodium;Riboflavin 5'-phosphate sodium;Riboflavin phosphate sodium;Riboflavin sodium phosphate;Sodium riboflavin 5'-phosphate;Sodium riboflavin phosphate
CHEMBL3989698	Drug	Tranylcypromine sulfate	NSC-757342;Tranylcypromine sulfate;Tranylcypromine sulfate;Tranylcypromine sulfate;Tranylcypromine sulfate;Tranylcypromine sulfate;Tranylcypromine sulfate;Tranylcypromine sulphate
CHEMBL3989699	Drug	Venritidine	Venritidina;Venritidine
CHEMBL3989700	Drug	Coumermycin	Coumamycin;Coumamycine;Coumermycin;Coumermycin;Cumamicina;Notomycin a1;NSC-107412
CHEMBL3989701	Drug	Bofumustine	Bofumustina;Bofumustine;NSC-279194
CHEMBL3989702	Drug	Tenofovir	GS-1278;PMP-A;PMPA;Tenofovir;Tenofovir;Tenofovir;Tenofovir hydrate;Tenofovir monohydrate
CHEMBL3989703	Drug	Tezampanel	LY293558;Tezampanel;Tezampanel;Tezampanel;Tezampanel hydrate
CHEMBL3989704	Drug	Espatropate	Espatropate;Espatropato;UK-88060
CHEMBL3989705	Drug	Sodium propionate monohydrate	Sodium propionate monohydrate
CHEMBL3989706	Drug	Clocinizine	Chlorcinnarizine;Chlorocinnarizine;Cliocinizine;Clocinizina;Clocinizine
CHEMBL3989707	Drug	Glucosamine sulfate sodium chloride	Glucosamine sulfate sodium chloride;Glucosamine sulfate sodium chloride
CHEMBL3989708	Drug	Rosaprostol	Rosaprostol
CHEMBL3989709	Drug	Tazifylline hydrochloride	RS-49014;Tazifylline hcl;Tazifylline hydrochloride;Tazifylline hydrochloride
CHEMBL3989710	Drug	Khelloside	Kelosido;Khellenin;Khellol glucoside;Khellolglucoside;Khelloside;NSC-82907
CHEMBL3989711	Drug	Trolnitrate phosphate	Aminotrate phosphate;Metamine;Trolnitrate phosphate;Trolnitrate phosphate
CHEMBL3989712	Drug	Tropapride	Tropaprida;Tropapride
CHEMBL3989713	Drug	Difluanine hydrochloride	Difluanine hcl;Difluanine hydrochloride;Difluanine hydrochloride;MCN-JR-7242-11;R 7242;R-7242
CHEMBL3989715	Drug	Mupirocin calcium	BRL 4910F;BRL-4910F;Calcium mupirocin;Calcium mupirocin dihydrate;Calcium pseudomonate;Mupirocin calcium;Mupirocin calcium;Mupirocin calcium;Mupirocin calcium;Mupirocin calcium anhydrous;Mupirocin calcium dihydrate;Mupirocin calcium hydrate;Mupirocin calcium hydrate
CHEMBL3989716	Drug	Propoxyphene napsylate	Dextropropoxyphene napsilate;D-propoxyphene napsylate hydrate;Propoxyphene napsylate;Propoxyphene napsylate;Propoxyphene napsylate;Propoxyphene napsylate;Propoxyphene napsylate cii;Propoxyphene napsylate monohydrate
CHEMBL3989717	Drug	Sergolexole maleate	LY-281067;LY281067;Sergolexole maleate;Sergolexole maleate
CHEMBL3989718	Drug	Dimethisterone	5048;Dimethisteron;Dimethisterone;Dimethisterone;Dimethisterone;Dimethisterone;Dimethisterone;Dimethisterone monohydrate
CHEMBL3989719	Drug	Levoxadrol hydrochloride	CL-912C;Dioxadrol l-form hydrochloride;Levoxadrol hcl;Levoxadrol hydrochloride;Levoxadrol hydrochloride;Levoxan;NIH-10374;NSC-526062;NSC-526063
CHEMBL3989720	Drug	Metyrapone tartrate	Metyrapone tartrate;Metyrapone tartrate;SU-4885
CHEMBL3989721	Drug	Quinazosin hydrochloride	CP-11,332-1;CP-11332-1;Quinazosin hcl;Quinazosin hydrochloride;Quinazosin hydrochloride
CHEMBL3989722	Drug	Benclonidine	Benclonidina;Benclonidine
CHEMBL3989723	Drug	Amelometasone	Amelometasona;Amelometasone;TS-410;TS410
CHEMBL3989724	Drug	Flurazepam hydrochloride	Flurazepam;Flurazepam dihydrochloride;Flurazepam dihydrochloride;Flurazepam hydrochloride;Flurazepam hydrochloride;Flurazepam hydrochloride;Flurazepam hydrochloride;Flurazepam hydrochloride;Flurazepam hydrochloride civ;NSC-78559;RO 5-6901;RO-5-6901
CHEMBL3989725	Drug	Lodoxamide tromethamine	Lodoxamide trometamol;Lodoxamide trometamol;Lodoxamide tromethamine;Lodoxamide tromethamine;Lodoxamide tromethamine;Lodoxamide tromethamine salt;Lodoxamide tromethamine salt;U-42,585E;U-42585E
CHEMBL3989726	Drug	Saprisartan potassium	GR 138950C;GR-138950C;GR138950C;Saprisartan potassium;Saprisartan potassium
CHEMBL3989727	Drug	Vitamin e	5,7,8-trimethyltocol;All-rac-alfa-tocopheryl acetate;All-rac-alpha-tocopheryl acetate;.alpha.-tocopherol;Alpha tocopherol;Alpha-tocopherol;.alpha.-tocopherol acetate, dl-;Alpha-tocopherol acetate, dl-;.alpha.-tocopherol, d-;Alpha-tocopherol, d-;Alpha-tocopherols;.alpha.-tocopherol succinate;.alpha.-tocopherol succinate;Alpha-tocopherol succinate;.alpha.-tocopherol succinate, d-;Alpha-tocopherol succinate, d-;.alpha.-tocopheryl acetate, dl-;Alpha-tocopheryl acetate, dl-;.alpha.-tocopheryl succinate;.alpha.-tocopheryl succinate, d-;D-alpha tocoferil acid succinate;D-alpha tocopherol;D-alpha-tocopherol;Dl-.alpha.-tocopherol acetate;Dl-.alpha.-tocopherol acetate;Dl-.alpha.-tocopheryl acetate;Dl-alpha tocopheryl acetate;Dl-alpha-tocopheryl acetate;E-307A;Envirose 100;INS-307A;INS NO.307A;J203.513H;J24.260H;J24.824J;J262.912G;NSC-173849;NSC-20812;R,r,r-.alpha.-tocopherol;Rrr-alpha-tocopherol concentrate;Tocopherol, d-alpha-;Tocopherol succinate;Tocopherol (vit e);Tocopheryl acetate, dl-.alpha.;Tocopheryl acetate,dl-alpha;Tocopheryl acid succinate;Tocopheryl acid succinate,d-alpha;Tocopheryl succinate;Vitamin e;Vitamin e;Vitamin e;Vitamin e;Vitamin e (as alpha tocopherol);Vitamin e d-alpha;Vitamine e succinate;Vitamin e hemisuccinate;Vitamin e succinate;Vitamin e, unspecified form
CHEMBL3989728	Drug	Menadiol sodium diphosphate	Caidrine;Kativ;Menadiol sodium diphosphate;Menadiol sodium phosphate;Procoagulo;Synka-vit;Synkavite;Thylokay
CHEMBL3989729	Drug	Megalomicin potassium phosphate	Megalomicin potassium phosphate;Megalomicin potassium phosphate;SCH 13430.2KH;SCH 13430.2KH2P04;SCH 13430.2KH2PO4;SCH 13430.2KH(SUB 2)PO(SUB 4)
CHEMBL3989730	Drug	Ivarimod	Ivarimod
CHEMBL3989731	Drug	Gepefrine	D-.alpha.-methyl-m-tyramine;Gepefrina;Gepefrine;Gepefrine
CHEMBL3989732	Drug	Fluparoxan hydrochloride	Fluparoxan hydrochloride;Fluparoxan hydrochloride;GR-50360A, (-)-;GR50360A;GR50360A, (-)-
CHEMBL3989733	Drug	Omiloxetine	Omiloxetina;Omiloxetine
CHEMBL3989734	Drug	Cefivitril	Cefivitril;Cefivitrilo
CHEMBL3989735	Drug	Pobilukast edamine	Pobilukast edamine;Pobilukast edamine;(-)-pobilukast edamine anhydrous;Pobilukast edamine anhydrous;Pobilukast edamine monohydrate;SK&F 104353-Q;SK&F-104353-Q
CHEMBL3989736	Drug	Thyroxine i 131	Thyroxine (131i);Thyroxine i 131;Thyroxine i 131;Thyroxine i-131;Thyroxine, i-131
CHEMBL3989737	Drug	Symetine hydrochloride	16726;NSC-81908;Symetine hcl;Symetine hydrochloride;Symetine hydrochloride
