id	type	heading	synonyms
CHEMBL614447	Organism	Salmonella enteritidis	
CHEMBL614448	Organism	Salmonella typhi	
CHEMBL614450	Organism	Proteus vulgaris	
CHEMBL614592	Organism	Serratia	
CHEMBL614593	Organism	Serratia marcescens	
CHEMBL614594	Organism	Shigella	
CHEMBL614595	Organism	Shigella sonnei	
CHEMBL614597	Organism	Yersinia pestis	
CHEMBL614598	Organism	Edwardsiella tarda	
CHEMBL614599	Organism	Vibrio alginolyticus	
CHEMBL614600	Organism	Aliivibrio fischeri	
CHEMBL614601	Organism	Vibrio proteolyticus	
CHEMBL614602	Organism	Vibrio fluvialis	
CHEMBL614603	Organism	Actinobacillus pleuropneumoniae	
CHEMBL614604	Organism	[Haemophilus] ducreyi	
CHEMBL614605	Organism	Pasteurella sp.	
CHEMBL614606	Organism	Chlamydia trachomatis	
CHEMBL614607	Organism	Hoylesella loescheii	
CHEMBL614608	Organism	Fusobacterium	
CHEMBL614609	Organism	Fusobacterium nucleatum	
CHEMBL614614	Organism	Dolichospermum flos-aquae	
CHEMBL614615	Organism	Finegoldia magna	
CHEMBL614616	Organism	Peptostreptococcus sp.	
CHEMBL614617	Organism	Sarcina	
CHEMBL614618	Organism	Staphylococcus carnosus	
CHEMBL614619	Organism	Staphylococcus hyicus	
CHEMBL614620	Organism	Streptococcus salivarius	
CHEMBL614621	Organism	Streptococcus sp.	
CHEMBL614622	Organism	Streptococcus agalactiae	
CHEMBL614623	Organism	Enterococcus hirae	
CHEMBL614624	Organism	Brevibacillus brevis	
CHEMBL614625	Organism	Histoplasma capsulatum	
CHEMBL614626	Organism	Aspergillus	
CHEMBL614677	Organism	Plutella xylostella	
CHEMBL614679	Organism	Streptomyces thermovulgaris	
CHEMBL614682	Organism	Caviid betaherpesvirus 2	
CHEMBL614744	Organism	Acanthamoeba castellanii	
CHEMBL614745	Organism	Acanthamoeba hatchetti	
CHEMBL614746	Organism	Acanthamoeba polyphaga	
CHEMBL614747	Organism	Anaerococcus tetradius	
CHEMBL614748	Organism	Anaerococcus vaginalis	
CHEMBL614749	Organism	Bacteroides caccae	
CHEMBL614750	Organism	Bacteroides stercoris	
CHEMBL614751	Organism	Balamuthia mandrillaris	
CHEMBL614752	Organism	Bifidobacterium thermophilum	
CHEMBL614753	Organism	Biomphalaria peregrina	
CHEMBL614754	Organism	[Candida] intermedia	
CHEMBL614755	Organism	Nakaseomyces nivariensis	
CHEMBL614756	Organism	Cantagalo virus	
CHEMBL614757	Organism	Carnobacterium divergens	
CHEMBL614758	Organism	Chlamydia psittaci 6BC	
CHEMBL614759	Organism	Anaerocolumna aminovalerica	
CHEMBL614760	Organism	Enterocloster clostridioformis	
CHEMBL614761	Organism	[Clostridium] innocuum	
CHEMBL614874	Organism	Monkey	
CHEMBL614875	Organism	Rhesus monkey	
CHEMBL614951	Organism	Rous sarcoma virus	
CHEMBL614952	Organism	Streptococcus mitis	
CHEMBL614954	Organism	Aspergillus ochraceus	
CHEMBL614955	Organism	Aspergillus flavus	
CHEMBL614956	Organism	Bacillus sp.	
CHEMBL614957	Organism	Geobacillus stearothermophilus	
CHEMBL614959	Organism	Bacillus thuringiensis	
CHEMBL614960	Organism	Lederbergia lenta	
CHEMBL614961	Organism	Clostridium acetobutylicum	
CHEMBL614962	Organism	Paraclostridium bifermentans	
CHEMBL614963	Organism	Clostridium botulinum	
CHEMBL614964	Organism	Clostridium butyricum	
CHEMBL614965	Organism	Clostridioides difficile	
CHEMBL614966	Organism	Hathewaya histolytica	
CHEMBL614967	Organism	Clostridium perfringens	
CHEMBL614968	Organism	Clostridium septicum	
CHEMBL614969	Organism	Clostridium sporogenes	
CHEMBL614970	Organism	Clostridium cadaveris	
CHEMBL614971	Organism	Thomasclavelia ramosa	
CHEMBL614973	Organism	Lactiplantibacillus plantarum	
CHEMBL614974	Organism	Listeria monocytogenes	
CHEMBL614975	Organism	Actinomyces naeslundii	
CHEMBL614976	Organism	Actinomyces israelii	
CHEMBL614979	Organism	Corynebacterium glutamicum	
CHEMBL614980	Organism	Propionibacterium	
CHEMBL614981	Organism	Mycobacterium	
CHEMBL614982	Organism	Mycobacterium avium	
CHEMBL614983	Organism	Mycolicibacterium fortuitum	
CHEMBL614984	Organism	Mycobacterium kansasii	
CHEMBL614985	Organism	Mycolicibacterium phlei	
CHEMBL614986	Organism	Mycobacterium gordonae	
CHEMBL614987	Organism	Mycobacterium marinum	
CHEMBL614988	Organism	Mycobacterium simiae	
CHEMBL614989	Organism	Streptomyces	
CHEMBL614990	Organism	Streptomyces griseus	
CHEMBL614991	Organism	Streptomyces sp.	
CHEMBL614994	Organism	Gardnerella vaginalis	
CHEMBL614995	Organism	Auxenochlorella pyrenoidosa	
CHEMBL614996	Organism	Amaranthus	
CHEMBL615026	Organism	Clostridium malenominatum	
CHEMBL615027	Organism	Clostridium paraputrificum	
CHEMBL615028	Organism	Lacrimispora sphenoides	
CHEMBL615029	Organism	Corynebacterium accolens	
CHEMBL615030	Organism	Corynebacterium amycolatum	
CHEMBL615031	Organism	Corynebacterium aurimucosum	
CHEMBL615032	Organism	Corynebacterium simulans	
CHEMBL615033	Organism	Corynebacterium striatum	
CHEMBL615034	Organism	Corynespora cassiicola	
CHEMBL615035	Organism	Cryptococcus bacillisporus	
CHEMBL615036	Organism	Cryptosporidium	
CHEMBL615037	Organism	Dialister invisus	
CHEMBL615038	Organism	Dialister micraerophilus	
CHEMBL615039	Organism	Dialister pneumosintes	
CHEMBL615040	Organism	Dialister propionicifaciens	
CHEMBL615041	Organism	Echinococcus multilocularis	
CHEMBL615042	Organism	Pluralibacter gergoviae	
CHEMBL615043	Organism	Enterobacter hormaechei	
CHEMBL615044	Organism	Enterocytozoon bieneusi	
CHEMBL615045	Organism	Geotrichum	
CHEMBL615046	Organism	Giardia	
CHEMBL615047	Organism	Human metapneumovirus	
CHEMBL615049	Organism	Ipomoea purpurea	
CHEMBL615050	Organism	Lactobacillus johnsonii	
CHEMBL615051	Organism	Lassa virus	
CHEMBL615052	Organism	Mycobacterium tuberculosis variant bovis BCG	
CHEMBL615053	Organism	Metamycoplasma hominis	
CHEMBL615054	Organism	Myxococcus xanthus DK 1622	
CHEMBL615055	Organism	Nipah virus	
CHEMBL615056	Organism	Oncomelania hupensis	
CHEMBL615057	Organism	Parabacteroides merdae	
CHEMBL615058	Organism	Porphyromonas asaccharolytica	
CHEMBL615059	Organism	Porphyromonas levii	
CHEMBL615060	Organism	Porphyromonas somerae	
CHEMBL615061	Organism	Prevotella corporis	
CHEMBL615062	Organism	Prevotella denticola	
CHEMBL615063	Organism	Prevotella nigrescens	
CHEMBL615064	Organism	Sporothrix	
CHEMBL615065	Organism	Sporothrix albicans	
CHEMBL615066	Organism	Sporothrix globosa	
CHEMBL615067	Organism	Streptococcus dysgalactiae subsp. equisimilis	
CHEMBL615068	Organism	Streptomyces noursei	
CHEMBL615069	Organism	Ureaplasma	
CHEMBL615070	Organism	Cyberlindnera saturnus	
CHEMBL615071	Organism	Zygosaccharomyces	
CHEMBL615072	Organism	Acanthamoeba lenticulata	
CHEMBL615073	Organism	Acanthamoeba lugdunensis	
CHEMBL615074	Organism	Aspergillus versicolor	
CHEMBL615075	Organism	Bacillus mycoides	
CHEMBL615076	Organism	Botryosphaeria berengeriana	
CHEMBL615077	Organism	Citrobacter amalonaticus	
CHEMBL615078	Organism	Curvularia australiensis	
CHEMBL615079	Organism	Cylindrotheca closterium	
CHEMBL615080	Organism	Delftia acidovorans	
CHEMBL615081	Organism	Erwinia	
CHEMBL615082	Organism	Exanthemachrysis gayraliae	
CHEMBL615083	Organism	Exophiala spinifera	
CHEMBL615084	Organism	Fowl plague virus	
CHEMBL615085	Organism	Fusarium proliferatum	
CHEMBL615086	Organism	Coxsackievirus A9	
CHEMBL615088	Organism	Lactobacillus sp.	
CHEMBL615089	Organism	Macaca arctoides	
CHEMBL615090	Organism	Fulvia fulva	
CHEMBL615091	Organism	Penicillium roqueforti	
CHEMBL615092	Organism	Chrysotila roscoffensis	
CHEMBL615093	Organism	Polaribacter irgensii	
CHEMBL615094	Organism	Pseudoalteromonas distincta	
CHEMBL615095	Organism	Sargassum muticum	
CHEMBL615096	Organism	Scedosporium apiospermum	
CHEMBL615097	Organism	Staphylococcus cohnii	
CHEMBL615098	Organism	Syncephalastrum racemosum	
CHEMBL615099	Organism	Trichophyton erinacei	
CHEMBL615100	Organism	Ulva intestinalis	
CHEMBL615101	Organism	Vibrio aestuarianus	
CHEMBL615102	Organism	Xanthomonas axonopodis	
CHEMBL6195062	Organism	Acinetobacter johnsonii	
CHEMBL6195063	Organism	Schaalia odontolytica	
CHEMBL6195064	Organism	Aeromonas veronii	
CHEMBL6195065	Organism	Ancylostoma caninum	
CHEMBL6195066	Organism	Aspergillus foetidus	
CHEMBL6195067	Organism	Aspergillus lentulus	
CHEMBL6195068	Organism	Babesia caballi	
CHEMBL6195069	Organism	Bifidobacterium adolescentis	
CHEMBL6195070	Organism	Bifidobacterium pseudolongum	
CHEMBL6195072	Organism	Borrelia spielmanii	
CHEMBL6195073	Organism	Burkholderia dolosa	
CHEMBL6195074	Organism	Burkholderia anthina	
CHEMBL6195075	Organism	Burkholderia pyrrocinia	
CHEMBL6195076	Organism	Burkholderia vietnamiensis	
CHEMBL6195077	Organism	Burkholderia stabilis	
CHEMBL6195078	Organism	Citrobacter werkmanii	
CHEMBL6195079	Organism	Clostridium glycolicum	
CHEMBL6195080	Organism	Clostridium subterminale	
CHEMBL6195081	Organism	Cottontail rabbit papillomavirus	
CHEMBL6195082	Organism	Desulfovibrio desulfuricans	
CHEMBL6195083	Organism	Desulfovibrio fairfieldensis	
CHEMBL6195084	Organism	Fort Morgan virus	
CHEMBL6195085	Organism	Francisella novicida	
CHEMBL6195086	Organism	Guignardia aesculi	
CHEMBL6195087	Organism	Mycoplasma pulmonis	
CHEMBL6195088	Organism	Acanthamoeba quina	
CHEMBL6195089	Organism	Acinetobacter rhizosphaerae	
CHEMBL6195090	Organism	Acremonium chrysogenum	
CHEMBL6195091	Organism	Acremonium sp.	
CHEMBL6195092	Organism	Actinomucor	
CHEMBL6195093	Organism	Actinomyces	
CHEMBL6195094	Organism	Actinomyces neuii subsp. anitratus	
CHEMBL6195095	Organism	Actinomyces turicensis	
CHEMBL6195096	Organism	Actinoplanes teichomyceticus	
CHEMBL6195097	Organism	Aerococcus	
CHEMBL6195098	Organism	Aeromonas allosaccharophila	
CHEMBL6195099	Organism	Aeromonas bestiarum	
CHEMBL6195100	Organism	Aeromonas enteropelogenes	
CHEMBL6195101	Organism	Aggregatibacter aphrophilus	
CHEMBL6195102	Organism	Aggregatibacter segnis	
CHEMBL6195103	Organism	Agromyces mediolanus	
CHEMBL6195104	Organism	Alloiococcus otitis	
CHEMBL6195105	Organism	Alternaria dianthi	
CHEMBL6195106	Organism	Alternaria macrospora	
CHEMBL6195107	Organism	Anaerococcus	
CHEMBL6195108	Organism	Anaerococcus lactolyticus	
CHEMBL6195109	Organism	Anaerococcus murdochii	
CHEMBL6195110	Organism	Anaerococcus octavius	
CHEMBL6195111	Organism	Aphanomyces cochlioides	
CHEMBL6195112	Organism	Apophysomyces	
CHEMBL6195114	Organism	Arthrobacter arilaitensis	
CHEMBL6195115	Organism	Arthrobacter protophormiae	
CHEMBL6195116	Organism	Aspergillus aculeatus	
CHEMBL6195117	Organism	Aspergillus candidus	
CHEMBL6195118	Organism	Aspergillus carbonarius	
CHEMBL6195119	Organism	Aspergillus fumisynnematus	
CHEMBL6195120	Organism	Aspergillus glaucus	
CHEMBL6195121	Organism	Aspergillus restrictus	
CHEMBL6195122	Organism	Aspergillus sclerotiorum	
CHEMBL6195123	Organism	Aspergillus ustus	
CHEMBL6195124	Organism	Aspergillus viridinutans	
CHEMBL6195125	Organism	Atopobium minutum	
CHEMBL6195126	Organism	Atopobium parvulum	
CHEMBL6195127	Organism	Babesia microti	
CHEMBL6195128	Organism	Bacilli	
CHEMBL6195129	Organism	Bacillus atrophaeus	
CHEMBL6195130	Organism	Bacillus endophyticus	
CHEMBL6195131	Organism	Bacillus firmus	
CHEMBL6195132	Organism	Bacillus psychrodurans	
CHEMBL6195133	Organism	Bacteroides	
CHEMBL6195134	Organism	Bacteroides eggerthii	
CHEMBL6195135	Organism	Bacteroides eggerthii DSM 20697	
CHEMBL6195136	Organism	Bacteroides heparinolyticus	
CHEMBL6195137	Organism	Bacteroides nordii	
CHEMBL6195138	Organism	Bacteroides zoogleoformans	
CHEMBL6195139	Organism	Bartonella elizabethae	
CHEMBL6195140	Organism	Bartonella henselae	
CHEMBL6195141	Organism	Bartonella quintana	
CHEMBL6195142	Organism	Bartonella sp.	
CHEMBL6195143	Organism	Bartonella vinsonii	
CHEMBL6195144	Organism	Besnoitia jellisoni	
CHEMBL6195145	Organism	Bifidobacterium	
CHEMBL6195146	Organism	Bifidobacterium animalis	
CHEMBL6195147	Organism	Bifidobacterium dentium	
CHEMBL6195148	Organism	Bilophila wadsworthia	
CHEMBL6195149	Organism	Blautia luti	
CHEMBL6195150	Organism	Borrelia	
CHEMBL6195151	Organism	Borrelia afzelii	
CHEMBL6195152	Organism	Borrelia burgdorferi	
CHEMBL6195153	Organism	Borrelia garinii	
CHEMBL6195154	Organism	Botryococcus braunii	
CHEMBL6195155	Organism	Bovine parvovirus	
CHEMBL6195156	Organism	Bovine rotavirus	
CHEMBL6195157	Organism	Brachyspira pilosicoli	
CHEMBL6195158	Organism	Bracteacoccus	
CHEMBL6195159	Organism	Brevibacillus laterosporus	
CHEMBL6195160	Organism	Brevundimonas	
CHEMBL6195161	Organism	Brucella	
CHEMBL6195162	Organism	Brucella melitensis	
CHEMBL6195163	Organism	Bugula neritina	
CHEMBL6195164	Organism	Burkholderia ambifaria	
CHEMBL6195166	Organism	Burkholderia glumae	
CHEMBL6195167	Organism	Burkholderia mallei	
CHEMBL6195168	Organism	Burkholderia sp.	
CHEMBL6195169	Organism	California encephalitis virus	
CHEMBL6195170	Organism	Campylobacter	
CHEMBL6195171	Organism	Campylobacter gracilis	
CHEMBL6195172	Organism	Campylobacter sp.	
CHEMBL6195173	Organism	Campylobacter ureolyticus	
CHEMBL6195174	Organism	Candida boidinii	
CHEMBL6195175	Organism	Canine parainfluenza virus	
CHEMBL6195176	Organism	Capnocytophaga sputigena	
CHEMBL6195177	Organism	Catenibacterium mitsuokai	
CHEMBL6195178	Organism	Chlamydia muridarum	
CHEMBL6195179	Organism	Chlamydia suis	
CHEMBL6195180	Organism	Chlamydomonas	
CHEMBL6195181	Organism	Chlamydophila caviae	
CHEMBL6195182	Organism	Chlamydophila psittaci	
CHEMBL6195183	Organism	Citrobacter braakii	
CHEMBL6195184	Organism	Citrobacter gillenii	
CHEMBL6195185	Organism	Citrobacter youngae	
CHEMBL6195186	Organism	Cladophialophora bantiana	
CHEMBL6195187	Organism	Clostridium	
CHEMBL6195188	Organism	Clostridium aldenense	
CHEMBL6195189	Organism	Clostridium aminobutyricum	
CHEMBL6195190	Organism	Clostridium baratii	
CHEMBL6195191	Organism	Clostridium bartlettii	
CHEMBL6195192	Organism	Clostridium bolteae	
CHEMBL6195193	Organism	Clostridium celerecrescens	
CHEMBL6195194	Organism	Clostridium citroniae	
CHEMBL6195195	Organism	Clostridium cocleatum	
CHEMBL6195196	Organism	Clostridium disporicum	
CHEMBL6195197	Organism	Clostridium fallax	
CHEMBL6195198	Organism	Clostridium hathewayi	
CHEMBL6195199	Organism	Clostridium hylemonae	
CHEMBL6195200	Organism	Clostridium lactatifermentans	
CHEMBL6195201	Organism	Clostridium leptum	
CHEMBL6195202	Organism	Clostridium nexile	
CHEMBL6195203	Organism	Clostridium pasteurianum	
CHEMBL6195205	Organism	Clostridium scindens	
CHEMBL6195206	Organism	Clostridium sp.	
CHEMBL6195207	Organism	Clostridium spiroforme	
CHEMBL6195208	Organism	Clostridium sporosphaeroides	
CHEMBL6195209	Organism	Clostridium symbiosum	
CHEMBL6195210	Organism	Colletotrichum circinans	
CHEMBL6195211	Organism	Colpoda steinii	
CHEMBL6195212	Organism	Comamonas terrigena	
CHEMBL6195213	Organism	Coprinellus domesticus	
CHEMBL6195214	Organism	Coprobacillus cateniformis	
CHEMBL6195215	Organism	Coriobacterium	
CHEMBL6195216	Organism	Cryptococcus albidosimilis	
CHEMBL6195217	Organism	Cupriavidus necator	
CHEMBL6195218	Organism	Desulfovibrio piger	
CHEMBL6195219	Organism	Desulfovibrio sp.	
CHEMBL6195220	Organism	Desulfovibrio vulgaris	
CHEMBL6195221	Organism	Ehrlichia chaffeensis	
CHEMBL6195222	Organism	Eimeria praecox	
CHEMBL6195224	Organism	Enterobacter amnigenus	
CHEMBL6195225	Organism	Enterobacter cancerogenus	
CHEMBL6195226	Organism	Enterobacter helveticus	
CHEMBL6195227	Organism	Enterococcus sulfureus	
CHEMBL6195228	Organism	Equine herpesvirus sp.	
CHEMBL6195229	Organism	Escherichia hermannii	
CHEMBL6195230	Organism	Escovopsis	
CHEMBL6195231	Organism	Eubacterium biforme	
CHEMBL6195232	Organism	Eubacterium callanderi	
CHEMBL6195233	Organism	Eubacterium contortum	
CHEMBL6195234	Organism	Eubacterium cylindroides	
CHEMBL6195235	Organism	Eubacterium rectale	
CHEMBL6195236	Organism	Eubacterium saburreum	
CHEMBL6195237	Organism	Eudrilus	
CHEMBL6195238	Organism	Eurotium amstelodami	
CHEMBL6195239	Organism	Exophiala jeanselmei	
CHEMBL6195240	Organism	Fennellia nivea	
CHEMBL6195241	Organism	Firmicutes	
CHEMBL6195242	Organism	Flavonifractor plautii	
CHEMBL6195243	Organism	Fonsecaea	
CHEMBL6195244	Organism	Friend murine leukemia virus	
CHEMBL6195245	Organism	Fusarium brasilicum	
CHEMBL6195246	Organism	Fusarium poae	
CHEMBL6195247	Organism	Fusarium reticulatum	
CHEMBL6195248	Organism	Fusarium sporotrichioides	
CHEMBL6195249	Organism	Fusobacterium necrogenes	
CHEMBL6195250	Organism	Gardnerella	
CHEMBL6195251	Organism	Gemella	
CHEMBL6195252	Organism	Gemella morbillorum	
CHEMBL6195253	Organism	Gemella sanguinis	
CHEMBL6195254	Organism	Giardia muris	
CHEMBL6195255	Organism	Gordonia rubripertincta	
CHEMBL6195256	Organism	Gordonia sp.	
CHEMBL6195257	Organism	Guanarito virus	
CHEMBL6195258	Organism	Haemophilus haemolyticus	
CHEMBL6195259	Organism	Haemophilus parahaemolyticus	
CHEMBL6195260	Organism	Haemophilus paraphrohaemolyticus	
CHEMBL6195261	Organism	Haemophilus sp.	
CHEMBL6195262	Organism	Hartmannella vermiformis	
CHEMBL6195263	Organism	Helicobacter	
CHEMBL6195264	Organism	Histomonas meleagridis	
CHEMBL6195265	Organism	Holdemania filiformis	
CHEMBL6195266	Organism	Hortaea werneckii	
CHEMBL6195267	Organism	Human echovirus 30	
CHEMBL6195268	Organism	Human echovirus 4	
CHEMBL6195269	Organism	Human echovirus 7	
CHEMBL6195270	Organism	Human enterovirus 70	
CHEMBL6195271	Organism	Ichthyophthirius multifiliis	
CHEMBL6195272	Organism	Inquilinus limosus	
CHEMBL6195273	Organism	Jonesia denitrificans	
CHEMBL6195274	Organism	Kazachstania pintolopesii	
CHEMBL6195275	Organism	Kluyvera georgiana	
CHEMBL6195276	Organism	Kluyvera intermedia	
CHEMBL6195277	Organism	Lactobacillus	
CHEMBL6195278	Organism	Lactobacillus brevis	
CHEMBL6195279	Organism	Lactobacillus catenaformis	
CHEMBL6195280	Organism	Lactobacillus sakei	
CHEMBL6195281	Organism	Lactobacillus salivarius	
CHEMBL6195282	Organism	Lactococcus garvieae	
CHEMBL6195283	Organism	Laribacter hongkongensis	
CHEMBL6195284	Organism	Lecythophora hoffmannii	
CHEMBL6195285	Organism	Legionella sp.	
CHEMBL6195286	Organism	Leptospira kirschneri serovar Grippotyphosa	
CHEMBL6195287	Organism	Leptospira weilii	
CHEMBL6195288	Organism	Leuconostoc mesenteroides	
CHEMBL6195289	Organism	Lewia infectoria	
CHEMBL6195290	Organism	Listeria grayi	
CHEMBL6195291	Organism	Listeria seeligeri	
CHEMBL6195292	Organism	Listeria welshimeri	
CHEMBL6195293	Organism	Maize streak virus	
CHEMBL6195294	Organism	Malassezia dermatis	
CHEMBL6195295	Organism	Methylovorus	
CHEMBL6195296	Organism	Mogibacterium timidum	
CHEMBL6195297	Organism	Moniezia	
CHEMBL6195298	Organism	Mortierella alpina	
CHEMBL6195299	Organism	Mucor javanicus	
CHEMBL6195300	Organism	Murine adenovirus 1	
CHEMBL6195301	Organism	Murine polyomavirus	
CHEMBL6195302	Organism	Muscodor albus	
CHEMBL6195303	Organism	Mycobacterium alvei	
CHEMBL6195304	Organism	Mycobacterium lacticola	
CHEMBL6195305	Organism	Mycobacterium mucogenicum	
CHEMBL6195306	Organism	Mycobacterium porcinum	
CHEMBL6195307	Organism	Mycobacterium septicum	
CHEMBL6195308	Organism	Mycobacterium vanbaalenii	
CHEMBL6195309	Organism	Mycobacterium wolinskyi	
CHEMBL6195310	Organism	Mycoplasma	
CHEMBL6195311	Organism	Mycoplasma capricolum	
CHEMBL6195312	Organism	Mycoplasma fermentans	
CHEMBL6195313	Organism	Neisseria mucosa	
CHEMBL6195314	Organism	Neisseria sp.	
CHEMBL6195315	Organism	Neosartorya hiratsukae	
CHEMBL6195316	Organism	Neosartorya pseudofischeri	
CHEMBL6195317	Organism	Neurospora sitophila	
CHEMBL6195318	Organism	Nocardia abscessus	
CHEMBL6195319	Organism	Nocardia beijingensis	
CHEMBL6195320	Organism	Nocardia veterana	
CHEMBL6195321	Organism	Nonomuraea	
CHEMBL6195322	Organism	Novosphingobium capsulatum	
CHEMBL6195323	Organism	Odoribacter splanchnicus	
CHEMBL6195324	Organism	Oesophagostomum dentatum	
CHEMBL6195325	Organism	Orientia tsutsugamushi	
CHEMBL6195326	Organism	Orthohantavirus andesense	
CHEMBL6195327	Organism	Parabacteroides goldsteinii	
CHEMBL6195328	Organism	Parachlamydia acanthamoebae	
CHEMBL6195329	Organism	Paramyxoviridae	
CHEMBL6195330	Organism	Pediococcus	
CHEMBL6195331	Organism	Penicillium capsulatum	
CHEMBL6195332	Organism	Pentatrichomonas hominis	
CHEMBL6195333	Organism	Peptoniphilus harei	
CHEMBL6195334	Organism	Peptoniphilus indolicus	
CHEMBL6195335	Organism	Peptoniphilus lacrimalis	
CHEMBL6195336	Organism	Peptostreptococcus stomatis	
CHEMBL6195337	Organism	Phialemonium curvatum	
CHEMBL6195339	Organism	Pimelobacter simplex	
CHEMBL6195340	Organism	Plasmodium ovale	
CHEMBL6195342	Organism	Polyporus	
CHEMBL6195343	Organism	Pontoscolex corethrurus	
CHEMBL6195344	Organism	Porcine rotavirus	
CHEMBL6195345	Organism	Porphyromonas	
CHEMBL6195346	Organism	Porphyromonas cangingivalis	
CHEMBL6195347	Organism	Porphyromonas circumdentaria	
CHEMBL6195348	Organism	Porphyromonas macacae	
CHEMBL6195349	Organism	Porphyromonas uenonis	
CHEMBL6195350	Organism	Prevotella baroniae	
CHEMBL6195351	Organism	Prevotella bergensis	
CHEMBL6195352	Organism	Prevotella nanceiensis	
CHEMBL6195353	Organism	Prevotella oris	
CHEMBL6195354	Organism	Prevotella oulorum	
CHEMBL6195355	Organism	Prevotella salivae	
CHEMBL6195356	Organism	Prevotella sp.	
CHEMBL6195357	Organism	Prevotella tannerae	
CHEMBL6195358	Organism	Prevotella veroralis	
CHEMBL6195359	Organism	Propionibacterium avidum	
CHEMBL6195360	Organism	Propionibacterium granulosum	
CHEMBL6195361	Organism	Propionibacterium propionicum	
CHEMBL6195362	Organism	Protea	
CHEMBL6195363	Organism	Proteus myxofaciens	
CHEMBL6195364	Organism	Proteus penneri	
CHEMBL6195365	Organism	Prototheca zopfii	
CHEMBL6195366	Organism	Pseudoalteromonas sp. D41	
CHEMBL6195367	Organism	Pseudococcomyxa simplex	
CHEMBL6195368	Organism	Pseudomonas borealis	
CHEMBL6195369	Organism	Pseudomonas fuscovaginae	
CHEMBL6195370	Organism	Pseudomonas lini	
CHEMBL6195371	Organism	Pseudomonas luteola	
CHEMBL6195372	Organism	Pseudoramibacter alactolyticus	
CHEMBL6195374	Organism	Psychrobacter frigidicola	
CHEMBL6195375	Organism	Ralstonia pickettii	
CHEMBL6195376	Organism	Red clover mottle virus	
CHEMBL6195377	Organism	Rhinovirus A	
CHEMBL6195378	Organism	Rhodococcus	
CHEMBL6195379	Organism	Rhodococcus opacus	
CHEMBL6195380	Organism	Rothia mucilaginosa	
CHEMBL6195381	Organism	Ruminococcus albus	
CHEMBL6195382	Organism	Ruminococcus flavefaciens	
CHEMBL6195383	Organism	Ruminococcus gnavus	
CHEMBL6195384	Organism	Ruminococcus lactaris	
CHEMBL6195385	Organism	Ruminococcus obeum	
CHEMBL6195386	Organism	Ruminococcus torques	
CHEMBL6195387	Organism	Sabia virus	
CHEMBL6195388	Organism	Saksenaea vasiformis	
CHEMBL6195389	Organism	Salmonella bongori	
CHEMBL6195391	Organism	Sarcina ventriculi	
CHEMBL6195392	Organism	Scedosporium aurantiacum	
CHEMBL6195393	Organism	Scenedesmus bajacalifornicus	
CHEMBL6195394	Organism	Scytalidium hyalinum	
CHEMBL6195396	Organism	Serratia plymuthica	
CHEMBL6195397	Organism	Shewanella algae	
CHEMBL6195398	Organism	Simplicillium lamellicola	
CHEMBL6195399	Organism	Slackia exigua	
CHEMBL6195400	Organism	Solobacterium moorei	
CHEMBL6195401	Organism	Sporosarcina ureae	
CHEMBL6195402	Organism	Staphylococcus equorum	
CHEMBL6195403	Organism	Staphylococcus fleurettii	
CHEMBL6195404	Organism	Staphylococcus gallinarum	
CHEMBL6195405	Organism	Staphylococcus saccharolyticus	
CHEMBL6195406	Organism	Staphylococcus schleiferi	
CHEMBL6195407	Organism	Staphylococcus vitulinus	
CHEMBL6195408	Organism	Streptococcus anginosus	
CHEMBL6195409	Organism	Streptococcus entericus	
CHEMBL6195410	Organism	Streptococcus parasanguinis	
CHEMBL6195411	Organism	Streptococcus pseudopneumoniae	
CHEMBL6195412	Organism	Streptococcus uberis	
CHEMBL6195413	Organism	Streptococcus vestibularis	
CHEMBL6195414	Organism	Streptomyces avermitilis	
CHEMBL6195415	Organism	Streptomyces hygroscopicus	
CHEMBL6195416	Organism	Streptomyces lavendofoliae	
CHEMBL6195417	Organism	Streptomyces platensis	
CHEMBL6195418	Organism	Streptomyces prasinus	
CHEMBL6195419	Organism	Streptomyces venezuelae	
CHEMBL6195420	Organism	Sutterella wadsworthensis	
CHEMBL6195421	Organism	Syphacia obvelata	
CHEMBL6195422	Organism	Taenia	
CHEMBL6195423	Organism	Tetragenococcus halophilus	
CHEMBL6195424	Organism	Tissierella praeacuta	
CHEMBL6195425	Organism	Torulaspora delbrueckii	
CHEMBL6195426	Organism	Treponema pallidum	
CHEMBL6195427	Organism	Trichophyton soudanense	
CHEMBL6195428	Organism	Trichosporon dermatis	
CHEMBL6195429	Organism	Trichosporon domesticum	
CHEMBL6195430	Organism	Trichosporon jirovecii	
CHEMBL6195431	Organism	Trichosporon mycotoxinivorans	
CHEMBL6195432	Organism	Trichosporon oleaginosus	
CHEMBL6195433	Organism	Trichosporon ovoides	
CHEMBL6195434	Organism	Tropheryma whipplei	
CHEMBL6195435	Organism	Ulocladium	
CHEMBL6195436	Organism	Ureaplasma parvum	
CHEMBL6195437	Organism	Ureaplasma urealyticum	
CHEMBL6195438	Organism	Ustilago	
CHEMBL6195439	Organism	Variola major virus	
CHEMBL6195440	Organism	Veillonella atypica	
CHEMBL6195441	Organism	Verticillium	
CHEMBL6195442	Organism	Willaertia magna	
CHEMBL6195443	Organism	Wuchereria bancrofti	
CHEMBL6195444	Organism	XMRV	
